Taxa	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Geodermatophilaceae	0.11708773141115	0.102520839074411	0.0501713787930516	0.465673245425488	0.938987482519693	0.435494274925617	0.685265626271847	0.102219102656489	0.336866681681404	0.505255471286654	0.999987044159195	0.559191440612984	0.804494407190867	0.982505822237153	0.425000406539911
Nocardiaceae	0.312496621269627	0.335828792488142	0	0.00252810035561749	0.945002959830568	0.0024447410193551	0.00564172107140115	0.848086905262347	3.95971323100718e-09	0.0075150380434109	0.999987044159195	0.00884181335333428	0.0206306377214181	0.99425665600923	6.13755550806113e-08
Rhodospirillaceae	0.568949840525649	0.621760475290867	0.0704053671341408	2.28755971606153e-05	0.814031533555026	2.95473180663697e-05	7.39892898476979e-05	0.186470366496113	2.6656694227179e-12	0.000127282168816757	0.999987044159195	0.000183193372011492	0.000445990997137512	0.982505822237153	1.92816754909928e-10
Bacillaceae	1.44241811795509	2.56508939432309	1.64547757938884	4.60714645336886e-20	1.54321000422897e-14	0.247283254187787	1.4393696790016e-08	0.0542897217322067	0.76532787955057	8.33125650317536e-19	3.24035243082221e-12	0.418338744051137	1.41974191065158e-07	0.982505822237153	0.878709787632136
Veillonellaceae	1.20421137263648	1.14985417180691	0.118233161850578	4.19366696405081e-09	0.908483648747152	2.10597328464956e-09	7.96694686777677e-07	0.733940670661934	0.000109486076875824	3.5000989661501e-08	0.999987044159195	2.28498101384478e-08	6.174383822527e-06	0.99425665600923	0.00037122622940709
Sanguibacteraceae	0.0259325390272434	0.091593469426229	0	0.0442620875559719	0.0646976534382097	0.758218689872226	0.0827559819980063	0.820157757539583	0.00322561090434519	0.0889340092559806	0.539976569080442	0.870547384668111	0.16926333236238	0.99425665600923	0.00752642544347211
Coriobacteriaceae	2.25293085657805	1.98611867092586	0.631800007424401	1.78964217594474e-18	0.0774630311419827	2.38697950294409e-14	1.39332989590457e-11	0.0964689145228681	1.24946891792794e-05	2.98732578600006e-17	0.563745434851428	4.31645460115722e-13	2.01568391607528e-10	0.982505822237153	5.31636774883064e-05
Erysipelotrichaceae	1.64202430080606	1.57569945634243	0.319243477490286	4.43093964676068e-17	0.805556023123731	2.80886425230165e-14	7.34856619999391e-13	0.316029477166573	6.05983392802248e-05	6.00946189591918e-16	0.999987044159195	4.32046990776295e-13	1.22664528107591e-11	0.98413710812345	0.000215571141373914
Pseudomonadaceae	0.882155047904936	1.11131995007511	0.938000140349149	0.0207057267063029	0.0149652321479331	0.848388751777293	0.314114814999752	0.150054955393204	8.86280730824557e-08	0.0483133623147069	0.170918704005341	0.929799793614508	0.474239541741485	0.982505822237153	8.01345494120537e-07
Carnobacteriaceae	0.0700309216673769	0.0922717359627284	0	0.171829274706708	0.79150549077216	0.236050728969209	0.158072309967354	0.829926295867824	0.999900353983238	0.246933461002355	0.999987044159195	0.403330773120618	0.285847427190966	0.99425665600923	0.999992249420043
Hydrogenophilaceae	0.135482032833448	0.136866264581292	0	0.093850728971795	0.999576536022779	0.0827338758820447	0.150749346247747	0.186378496108582	0.0065490834035558	0.154284910506663	0.999987044159195	0.181345970367714	0.274895866687068	0.982505822237153	0.0135474935569532
Fibrobacteraceae	0.100536310684077	0.110122697573074	0	0.104381379757814	0.967086111421005	0.10360819055266	0.133168894381306	0.245664489209131	0.0056708171722773	0.166549701525335	0.999987044159195	0.219949292120882	0.246988462228576	0.98413710812345	0.012064385552786
Streptosporangiaceae	0.0799875026723939	0.097919276383523	0	0.224663420175779	0.896832679941791	0.259558369290417	0.224955249649331	0.0976771417114888	0.0045909889989527	0.295466437443297	0.999987044159195	0.426698228303185	0.369812796772006	0.982505822237153	0.0101657613548238
Legionellaceae	0.0187766499941811	0	0	0.441437009003615	0.524513943871454	0.664798091259815	1	0.936938784882552	0.999992249420043	0.483797126029215	0.999987044159195	0.784028183714021	1	0.99425665600923	0.999992249420043
Geobacteraceae	0.597084156172696	0.61357969559667	0.129662946016554	0.000138850538667686	0.980554409965028	0.000115507460122344	0.000671078084323984	0.916365511982493	3.39630724999541e-09	0.000602611337817756	0.999987044159195	0.000582909740617409	0.00346723676900725	0.99425665600923	5.66922056345388e-08
Phycisphaeraceae	0.137786830952694	0.1070191239523	0	0.0853666481578613	0.806356983220753	0.0704420149471627	0.300700660870542	0.860078641075205	0.00333723704203916	0.148196501202047	0.999987044159195	0.159228304620149	0.464525364093275	0.99425665600923	0.00770404721406913
Pseudonocardiaceae	0.283964962704016	0.278085239931371	0.0501713787930516	0.0254855296996546	0.995930609985315	0.0202049687089781	0.0624356284593901	0.988661424751196	1.18320647881306e-05	0.0570140200497427	0.999987044159195	0.0562112591006187	0.139503801854	0.99425665600923	5.13511611804866e-05
Kineosporiaceae	0.039339183939508	0.0441037669521613	0	0.415206754146117	0.979799022858258	0.419046786044629	0.445455641439774	0.914993351745928	0.171063819681064	0.460940332674318	0.999987044159195	0.551110015585966	0.600396734114478	0.99425665600923	0.234942081460703
Waddliaceae	0.0244182095323203	0.0118547620611633	0	0.485704860057381	0.76178592257399	0.52416076904415	0.892964612670797	0.611722582251939	0.420708825204013	0.51920174695789	0.999987044159195	0.645281769123632	0.973735281153582	0.98413710812345	0.518714858348129
Streptococcaceae	2.05321684049202	2.50919850462659	0.51212482149933	6.3747726990374e-18	0.00285176121234432	3.34177130412172e-14	2.94209101525666e-14	0.820345427835196	0.0581076608868208	9.88089768350797e-17	0.0442022987913369	4.53227733121508e-13	6.06676325338123e-13	0.99425665600923	0.0927159000914714
Anaerolineaceae	0.0472570649991007	0.0477351954496004	0	0.376065459052931	0.999830036605492	0.354874287422772	0.456782467618513	0.343902360887139	0.23714816839763	0.431778860394106	0.999987044159195	0.493639233145778	0.604270936292298	0.98413710812345	0.313787515501742
Dermacoccaceae	0.0589033370948011	0.0365582425519643	0	0.366133725316355	0.792985233937707	0.364763924237964	0.74868092846187	0.591789286241628	0.999891107118504	0.422611799966218	0.999987044159195	0.504164150061389	0.841781147545211	0.98413710812345	0.999992249420043
