Taxa	stoolMeans	stoolSDs	swabMeans	swabSDs	Origin p-value	Time p-value	Individual p-value	Origin (adj p-value)	Time (adj p-value)	Individual (adj p-value)	rsquared marginal	rsquared conditional
OTU174415	0.378863501176223	0.713	0.391174276830218	0.391	0.697	0.00166	<2e-16	0.856403587443946	0.56459	NA	0.008	0.817
OTU724120	0.266405830576509	0.427	0.164170136553012	0.164	0.0207	0.393	7.86e-07	0.0860256603773585	0.8643	1.50365217391304e-06	0.018	0.307
OTU360268	0.549630037614929	0.942	0.432397647323068	0.432	0.0815	0.0429	<2e-16	0.23201038961039	0.602843137254902	NA	0.01	0.685
OTU681357	0.324082073013043	0.35	0.339308617491498	0.339	0.701	0.877	0.0115	0.856783964365256	0.975607960199005	0.012864406779661	0.001	0.145
OTU189828	0.51200140932167	0.721	0.520572252847939	0.521	0.646	0.161	<2e-16	0.827748251748252	0.704731517509728	NA	0.004	0.595
OTU183703	1.12182730484972	0.951	1.03954147584201	1.04	0.255	0.855	<2e-16	0.484367417677643	0.966006042296073	NA	0.002	0.69
OTU192308	0.75735580717315	0.963	0.725470941640019	0.725	0.702	0.987	<2e-16	0.856783964365256	0.995907942238267	NA	0	0.653
OTU212481	0.612516429566951	0.765	0.623397922994691	0.623	0.776	0.512	<2e-16	0.892994797086368	0.893704510108865	NA	0.001	0.623
OTU192302	0.380568557974188	0.594	0.405349527636294	0.405	0.709	0.0181	<2e-16	0.857949283351709	0.602843137254902	NA	0.012	0.51
OTU208972	0.448562708291284	0.943	0.398835622110654	0.399	0.749	0.579	2.4e-16	0.880798283261803	0.903174560216509	3.58776e-14	0.001	0.516
OTU318190	0.641402439240041	0.841	0.60481387509619	0.605	0.574	0.132	<2e-16	0.78775	0.695943775100402	NA	0.003	0.738
OTU4387246	0.371833416520294	0.613	0.305405930125633	0.305	0.176	0.0294	<2e-16	0.385021956087824	0.602843137254902	NA	0.011	0.62
OTU2356817	1.00522586254144	0.662	2.51333396157885	2.513	<2e-16	0.442	0.384	NA	0.87244925124792	0.389907692307692	0.454	0.48
OTU839684	0.538640123429228	0.761	0.303439931281747	0.303	5.5e-05	0.265	<2e-16	0.000667235164835165	0.790053333333333	NA	0.032	0.587
OTU4454241	0.029134421594562	0.113	0.469164967700509	0.469	6.92e-15	0.256	0.593	1.89608e-12	0.790053333333333	0.597526717557252	0.232	0.254
OTU4393962	0.593792993084006	0.623	0.19246553330017	0.192	8.64e-10	0.139	0.0318	2.9592e-08	0.695943775100402	0.0346909090909091	0.141	0.245
OTU193551	0.320667094149354	0.729	0.506946632883312	0.507	0.000801	0.32	<2e-16	0.00631579856115108	0.852310588235294	NA	0.015	0.716
OTU386273	0.0972546798225398	0.296	0.854504748062158	0.855	3.24e-16	0.531	0.00117	1.77552e-13	0.903174560216509	0.00146157728706625	0.218	0.366
OTU173811	0.511598190403457	0.831	0.446481821628595	0.446	0.148	0.121	<2e-16	0.337933333333333	0.67956862745098	NA	0.006	0.674
OTU1721299	0.476781060793767	0.529	0.542462047020667	0.542	0.279	0.45	1.2e-06	0.50710447761194	0.87244925124792	2.2521327014218e-06	0.005	0.293
OTU196957	0.323623760844877	0.386	0.354450268255323	0.354	0.497	0.493	0.000198	0.724351063829787	0.885456	0.000271307958477509	0.003	0.221
OTU4426438	0.614176942111408	0.601	0.686472259518929	0.686	0.237	0.0497	5.84e-12	0.459738053097345	0.602843137254902	2.96492307692308e-11	0.013	0.423
OTU178675	0.812250940411553	1.033	0.792317316696211	0.792	0.684	0.651	<2e-16	0.850923950056754	0.921740920096852	NA	0	0.785
OTU178904	0.592163860494449	0.952	0.670873113369762	0.671	0.124	0.698	<2e-16	0.304035794183445	0.92679809976247	NA	0.002	0.826
OTU4370941	0.495318506844085	0.918	0.3870795714671	0.387	0.0693	0.234	<2e-16	0.208089863013699	0.771716814159292	NA	0.005	0.735
OTU176008	1.76842167049929	0.901	1.93443144814749	1.934	0.0546	0.25	<2e-16	0.177694674556213	0.787323943661972	NA	0.01	0.554
OTU178012	0.526962711896662	0.741	0.854168892704424	0.854	0.000171	0.494	<2e-16	0.001644	0.885456	NA	0.028	0.563
OTU178015	1.22404270767546	1.114	1.03766271614863	1.038	0.0196	0.929	<2e-16	0.0819908396946565	0.985409867172676	NA	0.008	0.653
OTU178016	0.419502068134599	0.792	0.459674311317965	0.46	0.339	0.0207	<2e-16	0.576037209302326	0.602843137254902	NA	0.005	0.813
OTU225259	0.691934716544481	1.018	0.693977677205831	0.694	0.902	0.919	<2e-16	0.951484119345524	0.981580552907531	NA	0	0.78
OTU819353	0.300053596213223	0.511	0.218777144486339	0.219	0.075	0.129	1.56e-14	0.2192	0.695943775100402	2.288e-13	0.012	0.471
OTU185244	1.24353478834845	1.026	1.31810769537581	1.318	0.479	0.911	<2e-16	0.711880920162382	0.981580552907531	NA	0	0.795
OTU175754	0.192629741932061	0.371	0.186736205067026	0.187	0.9	0.0359	1.48e-09	0.951484119345524	0.602843137254902	4.15659574468085e-09	0.012	0.372
OTU196322	0.210865883606982	0.327	0.208962719349796	0.209	0.958	0.891	0.00148	0.983116104868914	0.977839373163565	0.00180332307692308	0	0.185
OTU195798	0.342038051475821	0.478	0.329263806167296	0.329	0.661	0.899	6.43e-12	0.836554272517321	0.980549854791868	3.18285e-11	0.001	0.416
OTU308598	2.34012900889752	1.059	2.10540570147527	2.105	5.62e-05	0.574	<2e-16	0.000669513043478261	0.903174560216509	NA	0.016	0.781
OTU177905	0.878019480993953	1.088	0.895912933814362	0.896	0.984	0.415	<2e-16	0.991619047619048	0.864946196660482	NA	0	0.868
OTU182735	0.808170839225615	0.894	0.679130735678542	0.679	0.0749	0.0981	<2e-16	0.2192	0.62216384180791	NA	0.01	0.603
OTU4430680	0.0536611126318747	0.236	0.877051087789007	0.877	<2e-16	0.224	0.245	NA	0.758884848484848	0.250697674418605	0.305	0.35
OTU165926	0.250791756932092	0.42	0.319969777190429	0.32	0.192	0.525	5e-07	0.407025145067698	0.903174560216509	9.9e-07	0.006	0.305
OTU513445	0.637658301956266	0.977	0.804848606246532	0.805	0.0109	0.211	<2e-16	0.0517160173160173	0.748783950617284	NA	0.009	0.751
OTU4326869	0.374808692848529	0.537	0.360743381336721	0.361	0.847	0.487	1.89e-09	0.928312	0.883873376623377	5.12630136986301e-09	0.001	0.362
OTU180771	0.377839087860731	0.451	0.439866423100148	0.44	0.269	0.74	6.08e-08	0.4963367003367	0.944539071347678	1.34507262569832e-07	0.004	0.329
OTU2243510	0.850617763116273	0.654	0.796679172724685	0.797	0.512	0.458	1.94e-10	0.733532026143791	0.87244925124792	6.73894736842105e-10	0.003	0.386
OTU186139	1.24693233552439	1.219	1.02583966028502	1.026	0.00134	0.0997	<2e-16	0.00972609271523179	0.626205617977528	NA	0.017	0.698
OTU186133	0.484396854441893	0.962	0.420344572663927	0.42	0.298	0.0627	<2e-16	0.531069918699187	0.608485245901639	NA	0.004	0.782
OTU186130	0.18675553627081	0.364	0.191491964236594	0.191	0.988	0.383	0.00281	0.991619047619048	0.8643	0.00329218934911243	0.003	0.175
OTU2362317	0.317455741253638	0.374	0.284521809513138	0.285	0.441	0.633	4.15e-06	0.682677966101695	0.919083116883117	7.11428571428571e-06	0.003	0.275
OTU198511	1.12506665394357	1.12	1.23941342926212	1.239	0.242	0.439	<2e-16	0.465319298245614	0.87244925124792	NA	0.002	0.711
OTU360240	0.596463776063176	1.082	0.640642082559713	0.641	0.632	0.848	4.16e-16	0.823629013079667	0.966006042296073	3.58776e-14	0.001	0.492
OTU4473664	0.104031412324276	0.373	0.768022188076677	0.768	1.85e-11	0.229	0.0011	7.79846153846154e-10	0.761970238095238	0.00138285714285714	0.153	0.314
OTU174749	0.321699341703801	0.438	0.35186689057813	0.352	0.635	0.675	0.000136	0.824597156398104	0.921740920096852	0.000190978723404255	0.001	0.226
OTU178242	0.587249360465925	0.794	0.648295969348871	0.648	0.312	0.768	<2e-16	0.545377990430622	0.953333333333333	NA	0.002	0.625
OTU187668	1.96270401576354	1.007	1.51413175491757	1.514	3.54e-07	0.059	<2e-16	7.75968e-06	0.608485245901639	NA	0.059	0.556
OTU158836	0.416918830064491	0.691	0.342041320895792	0.342	0.185	0.81	<2e-16	0.399133858267717	0.962359192348565	NA	0.003	0.567
OTU182890	0.865055349996806	1.111	0.807580920777727	0.808	0.389	0.416	<2e-16	0.629513991163476	0.864946196660482	NA	0.001	0.833
OTU147085	1.28480946932069	1.164	1.38044679860214	1.38	0.191	0.0558	<2e-16	0.406477669902913	0.605673786407767	NA	0.006	0.732
OTU192857	0.764460339653017	0.888	0.7167332136723	0.717	0.474	0.465	<2e-16	0.711880920162382	0.87244925124792	NA	0.002	0.636
OTU1053898	0.140900553274686	0.393	1.36726915759978	1.367	<2e-16	0.286	0.000252	NA	0.810267676767677	0.000340587030716724	0.34	0.482
OTU350091	0.447676906588151	0.735	0.309701990678159	0.31	0.0208	0.025	<2e-16	0.0860256603773585	0.602843137254902	NA	0.02	0.543
OTU174960	0.7671968911929	0.892	0.746524139338119	0.747	0.556	0.978	<2e-16	0.778257982120051	0.995907942238267	NA	0	0.679
OTU988375	0.52707714872851	0.794	0.497923477339772	0.498	0.642	0.67	<2e-16	0.827748251748252	0.921740920096852	NA	0	0.713
OTU185034	0.264600751652729	0.51	0.247450420301863	0.247	0.707	0.54	<2e-16	0.857949283351709	0.903174560216509	NA	0.001	0.6
OTU195674	0.607369431156719	1.025	0.554408084028628	0.554	0.304	0.588	<2e-16	0.534805778491172	0.903174560216509	NA	0.001	0.871
OTU177732	0.149124191832527	0.317	0.17482776307003	0.175	0.542	0.546	<2e-16	0.765505154639175	0.903174560216509	NA	0.002	0.518
OTU4331217	0.54359702942963	0.699	0.37613004133813	0.376	0.00749	0.828	<2e-16	0.0393825837320574	0.966006042296073	NA	0.015	0.505
OTU207994	0.440623251429989	0.578	0.302061247013282	0.302	0.00444	0.572	1.79e-14	0.0265914754098361	0.903174560216509	2.3892e-13	0.019	0.473
OTU539581	0.297335096015122	0.539	0.297385941101414	0.297	0.988	0.41	<2e-16	0.991619047619048	0.864867924528302	NA	0.001	0.631
OTU178385	1.12087649707111	1.105	1.18545215710634	1.185	0.662	0.685	<2e-16	0.836853517877739	0.922582639714625	NA	0	0.746
OTU353782	1.79104383385528	1.258	1.870146239219	1.87	0.141	0.746	<2e-16	0.327406779661017	0.944539071347678	NA	0.002	0.797
OTU186092	0.374304305774412	0.608	0.21256608003188	0.213	0.00952	0.263	0.0118	0.0476434703196347	0.790053333333333	0.0131628169014085	0.028	0.169
OTU849110	0.342423685804929	0.524	0.249561622781605	0.25	0.0625	0.352	2.3e-12	0.195156695156695	0.861689956331878	1.33941176470588e-11	0.011	0.43
OTU183573	0.45076707882071	0.897	0.487001663832634	0.487	0.377	0.823	<2e-16	0.616296735905045	0.965492130115425	NA	0	0.858
OTU4467810	0.572224812216991	0.576	2.08912925221841	2.089	<2e-16	0.398	0.736	NA	0.8643	0.739736040609137	0.483	0.492
OTU195808	0.26693644102934	0.424	0.176557800734328	0.177	0.0552	0.771	0.00247	0.178261176470588	0.953515486725664	0.00291976119402985	0.013	0.186
OTU3508701	0.687592751181408	0.864	0.951911794685917	0.952	3e-05	0.0686	<2e-16	0.000404067469879518	0.6153472	NA	0.026	0.72
OTU174009	0.252126366065154	0.4	0.0891438812615744	0.089	8.23e-06	0.814	1.97e-09	0.00012704338028169	0.963508438818565	5.27108108108108e-09	0.054	0.396
OTU4407515	1.120288052749	1.24	1.06851638116134	1.069	0.72	0.0366	<2e-16	0.865263157894737	0.602843137254902	NA	0.005	0.732
OTU161007	1.48726264084883	0.943	1.44507175829304	1.445	0.677	0.592	<2e-16	0.846341685649203	0.903174560216509	NA	0	0.764
OTU187053	0.45192325495199	0.761	0.526268418142085	0.526	0.175	0.77	<2e-16	0.3836	0.953333333333333	NA	0.002	0.721
OTU2318202	0.243648767936651	0.454	0.25068804456622	0.251	0.837	0.324	4.19e-10	0.928064516129032	0.852310588235294	1.30648818897638e-09	0.003	0.378
OTU300152	0.364452380848556	0.587	0.536466175897935	0.536	0.00245	0.805	<2e-16	0.0165753086419753	0.961527777777778	NA	0.015	0.628
OTU179148	0.297485042946263	0.462	0.255647208436807	0.256	0.142	0.334	<2e-16	0.329031712473573	0.859414965986395	NA	0.005	0.594
OTU192058	0.370917957661301	0.676	0.436421631718149	0.436	0.215	0.197	<2e-16	0.435563770794824	0.739080536912752	NA	0.005	0.639
OTU130103	0.244837388261685	0.426	0.221403352865081	0.221	0.59	0.474	3.49e-14	0.798320987654321	0.878825870646766	4.318875e-13	0.002	0.459
OTU591635	0.939126506422894	1.089	1.07055137457793	1.071	0.112	0.183	<2e-16	0.286135198135198	0.73594964028777	NA	0.004	0.755
OTU929836	0.449772418040158	0.65	0.977456645689635	0.977	8.91e-08	0.466	4e-10	2.2194e-06	0.87244925124792	1.25714285714286e-09	0.076	0.43
OTU198532	0.261293617898838	0.346	0.185465101882982	0.185	0.0448	0.504	1.63e-06	0.15344	0.888757097791798	2.94739726027397e-06	0.013	0.295
OTU1047674	0.121494732107704	0.354	0.795196418785121	0.795	5.76e-12	0.811	8.6e-06	3.00617142857143e-10	0.962524416135881	1.41311203319502e-05	0.145	0.37
OTU176726	0.550484289268324	0.685	0.696233735629271	0.696	0.0353	0.344	<2e-16	0.129828187919463	0.861689956331878	NA	0.008	0.652
OTU196590	0.268307384508931	0.341	0.316784548213673	0.317	0.219	0.319	1.43e-06	0.438	0.852310588235294	2.64616822429907e-06	0.007	0.294
OTU368203	0.920573424341856	1.022	0.909745457185302	0.91	0.979	0.401	<2e-16	0.99075161588181	0.8643	NA	0.001	0.765
OTU174763	0.314419713056004	0.447	0.248475059897049	0.248	0.119	0.594	3.41e-14	0.295746031746032	0.903174560216509	4.318875e-13	0.006	0.462
OTU174497	0.912164756451123	0.97	0.961731198452751	0.962	0.575	0.372	<2e-16	0.78775	0.8643	NA	0.001	0.707
OTU197757	0.13601723448656	0.253	0.167188636457465	0.167	0.349	0.711	0.175	0.584868501529052	0.935174117647059	0.181413612565445	0.004	0.079
OTU211706	0.488378112673522	0.83	0.317032456960829	0.317	8.79e-05	0.936	<2e-16	0.000925859047619048	0.985729577464789	NA	0.013	0.816
OTU291542	1.25690824707558	0.619	1.33832700196128	1.338	0.188	0.658	1.23e-08	0.403225048923679	0.921740920096852	3.12230769230769e-08	0.005	0.345
OTU356052	0.311110035762677	0.476	0.324716243807117	0.325	0.489	0.0529	<2e-16	0.717461847389558	0.602843137254902	NA	0.005	0.716
OTU4308591	0.669162774330012	1.061	0.704139707916753	0.704	0.464	0.0348	<2e-16	0.706311111111111	0.602843137254902	NA	0.003	0.853
OTU556247	0.380667156605686	0.759	0.480053484335758	0.48	0.0276	0.0919	<2e-16	0.108421505376344	0.62216384180791	NA	0.008	0.759
OTU174943	1.03103274126212	1.125	1.04239950661512	1.042	0.805	0.948	<2e-16	0.905831622176591	0.989602240896359	NA	0	0.682
OTU182744	1.48520478183499	0.934	1.3480112610105	1.348	0.0337	0.538	<2e-16	0.125947118644068	0.903174560216509	NA	0.007	0.678
OTU180215	0.383858280619659	0.65	0.49204431670497	0.492	0.079	0.402	<2e-16	0.227852631578947	0.8643	NA	0.005	0.661
OTU338226	0.267942348269836	0.36	0.16740662742093	0.167	0.0161	0.857	0.825	0.0714396761133603	0.966006042296073	0.825	0.024	0.036
OTU337080	0.382563285036423	0.626	0.43032825532662	0.43	0.526	0.921	<2e-16	0.746756476683938	0.981580552907531	NA	0.001	0.543
OTU213394	0.457764344531845	0.467	0.40297440704632	0.403	0.228	0.195	6.13e-10	0.450248648648649	0.739080536912752	1.82517293233083e-09	0.008	0.379
OTU195639	0.179066099973148	0.338	0.152231363146533	0.152	0.42	0.106	3.85e-07	0.659484240687679	0.645689839572193	7.77857142857143e-07	0.01	0.31
OTU2835813	0.481273134272157	0.731	0.3456926834417	0.346	0.039	0.725	3.04e-13	0.139135064935065	0.940313225058005	2.36047058823529e-12	0.01	0.447
OTU176399	1.18663196686952	1.203	0.992014419953328	0.992	0.0468	0.317	<2e-16	0.158311111111111	0.8519375	NA	0.009	0.586
OTU352243	0.406221716235116	0.617	0.54868862487477	0.549	0.0163	0.0841	<2e-16	0.0717461847389558	0.62216384180791	NA	0.013	0.642
OTU313524	0.669946180921296	1.056	0.692545198379686	0.693	0.674	0.558	<2e-16	0.845199084668192	0.903174560216509	NA	0	0.795
OTU197505	0.889123034630471	0.818	0.892045157117224	0.892	0.886	0.393	<2e-16	0.942772815533981	0.8643	NA	0.001	0.582
OTU4456576	0.611511537581402	0.605	0.635834951960467	0.636	0.788	0.513	6.45e-14	0.893748453608247	0.893704510108865	6.90324324324324e-13	0.001	0.456
OTU198252	0.471019009788065	0.857	0.484957042176475	0.485	0.709	0.0687	<2e-16	0.857949283351709	0.6153472	NA	0.004	0.744
OTU175373	1.43684488592312	1.006	1.42440614789219	1.424	0.675	0.798	<2e-16	0.845485714285714	0.961527777777778	NA	0	0.719
OTU83563	0.773363901483795	0.874	0.745143444709912	0.745	0.378	0.0328	<2e-16	0.616296735905045	0.602843137254902	NA	0.008	0.646
OTU179905	1.24230644900814	1.089	1.11083281607376	1.111	0.117	0.856	<2e-16	0.292100227790433	0.966006042296073	NA	0.005	0.554
OTU175955	0.438095646027806	0.733	0.455310571505639	0.455	0.955	0.116	<2e-16	0.980955951265229	0.666282828282828	NA	0.002	0.814
OTU194733	0.225782879622303	0.378	0.152715057274128	0.153	0.0331	0.309	1.95e-07	0.125041924398625	0.848602409638554	4.06421052631579e-07	0.016	0.322
OTU174538	0.157427395974125	0.256	0.151488296764458	0.151	0.865	0.447	0.152	0.937725024727992	0.87244925124792	0.157984251968504	0.002	0.082
OTU4442459	0.295047131089161	0.731	0.422311131082684	0.422	0.0177	0.156	<2e-16	0.075778125	0.697632	NA	0.009	0.72
OTU2979308	1.68412091140151	0.837	1.42976145506392	1.43	0.00375	0.574	2.89e-09	0.0236206896551724	0.903174560216509	7.6296e-09	0.024	0.372
OTU258099	0.402933533947723	0.575	0.314259652012746	0.314	0.0894	0.414	2.31e-13	0.246807052896725	0.864946196660482	1.82952e-12	0.008	0.448
OTU197286	0.324018727800107	0.847	0.373675284257418	0.374	0.251	0.55	<2e-16	0.478427826086956	0.903174560216509	NA	0.002	0.677
OTU307238	0.810894200570094	0.875	0.888680910680183	0.889	0.219	0.244	<2e-16	0.438	0.774977272727273	NA	0.004	0.669
OTU4396292	0.539535239200343	0.706	0.601600612078953	0.602	0.185	0.143	<2e-16	0.399133858267717	0.695943775100402	NA	0.005	0.716
OTU181083	0.619207496766198	1	0.565671764182176	0.566	0.285	0.229	<2e-16	0.515445544554455	0.761970238095238	NA	0.002	0.86
OTU2130193	0.202192879495281	0.389	1.5800171129986	1.58	<2e-16	0.0849	0.127	NA	0.62216384180791	0.132696569920844	0.473	0.518
OTU185505	0.515520983249283	0.842	0.502430384467174	0.502	0.579	0.985	<2e-16	0.791251870324189	0.995907942238267	NA	0	0.674
OTU2387797	0.503830209865797	0.761	0.34862294255138	0.349	0.00114	0.348	<2e-16	0.00849959183673469	0.861689956331878	NA	0.013	0.735
OTU199422	0.768466646105329	0.892	0.95824587679331	0.958	0.00104	0.35	<2e-16	0.00786096551724138	0.861689956331878	NA	0.013	0.736
OTU193853	0.522080081985978	0.895	0.667036303421077	0.667	0.00395	0.338	<2e-16	0.0244587570621469	0.859414965986395	NA	0.009	0.783
OTU191633	0.596027526202984	0.771	0.68976881222805	0.69	0.0758	0.151	<2e-16	0.220948936170213	0.695943775100402	NA	0.006	0.709
OTU176703	0.901304196162669	1.108	0.902877882749776	0.903	0.969	0.416	<2e-16	0.990361445783132	0.864946196660482	NA	0.001	0.719
OTU198085	1.18130808977845	1.019	1.14126764093509	1.141	0.312	0.369	<2e-16	0.545377990430622	0.8643	NA	0.002	0.779
OTU895653	0.107890768708901	0.345	1.4401018769421	1.44	<2e-16	0.905	0.409	NA	0.980549854791868	0.414230179028133	0.449	0.473
OTU3970651	0.591229183828741	0.622	0.626014420062265	0.626	0.526	0.591	9.24e-15	0.746756476683938	0.903174560216509	1.463616e-13	0.002	0.469
OTU176561	1.74704354789462	0.834	1.74677669053724	1.747	0.975	0.887	1.22e-12	0.990361445783132	0.976049212598425	7.32e-12	0	0.431
OTU4481427	0.48810020783601	0.611	0.374118781612709	0.374	0.0317	0.0968	2.82e-12	0.12147972027972	0.62216384180791	1.57284507042254e-11	0.018	0.433
OTU176564	1.16659202272078	1.264	1.2012614424217	1.201	0.71	0.629	<2e-16	0.857949283351709	0.916847457627119	NA	0.001	0.674
OTU180903	0.963372485045654	1.152	0.943203526680328	0.943	0.866	0.453	<2e-16	0.937881422924901	0.87244925124792	NA	0	0.809
OTU189887	0.3683758830532	0.799	0.472744398360532	0.473	0.0153	0.987	<2e-16	0.0684440816326531	0.995907942238267	NA	0.004	0.831
OTU3244992	1.32241073205905	0.827	1.56690660461772	1.567	0.00179	0.736	<2e-16	0.0124167088607595	0.944539071347678	NA	0.018	0.579
OTU349482	0.219543572112896	0.388	0.170541883252936	0.171	0.221	0.679	6.7e-07	0.440392727272727	0.921740920096852	1.30699507389163e-06	0.005	0.3
OTU370098	0.929838119970832	0.975	0.789828097348724	0.79	0.0712	0.883	<2e-16	0.212052173913043	0.976049212598425	NA	0.005	0.634
OTU197364	0.464742231652524	0.804	0.417795469682914	0.418	0.395	0.55	<2e-16	0.63385065885798	0.903174560216509	NA	0.001	0.716
OTU183012	0.770500139619007	0.587	0.766611450798474	0.767	0.921	0.31	<2e-16	0.961348571428571	0.848602409638554	NA	0.002	0.503
OTU228748	0.239043296175015	0.541	0.279669579825561	0.28	0.479	0.117	<2e-16	0.711880920162382	0.666282828282828	NA	0.004	0.692
OTU188047	0.234261002052313	0.383	0.18496322173981	0.185	0.211	0.203	8.75e-06	0.430644320297952	0.744111475409836	1.43181818181818e-05	0.01	0.271
OTU355291	0.656575939094548	1.117	0.665569352187197	0.666	0.832	0.356	<2e-16	0.925758375634518	0.863144086021505	NA	0.001	0.801
OTU525966	1.18009432669459	0.881	0.745600071896395	0.746	1.2e-07	0.272	<2e-16	2.85913043478261e-06	0.796062827225131	NA	0.063	0.528
OTU69664	0.100028887299508	0.399	0.618042942629068	0.618	6.76e-08	0.118	0.00915	1.7640380952381e-06	0.666282828282828	0.0103525714285714	0.109	0.242
OTU176094	0.257102235932897	0.384	0.199911227497465	0.2	0.16	0.248	7.26e-05	0.357877551020408	0.785450424929178	0.00010530989010989	0.011	0.242
OTU1076818	0.35322667232355	0.609	0.253075208163757	0.253	0.0162	0.701	<2e-16	0.0715935483870968	0.929246753246753	NA	0.01	0.605
OTU197562	1.07831918262861	0.646	1.15618477197078	1.156	0.215	0.743	<2e-16	0.435563770794824	0.944539071347678	NA	0.003	0.589
OTU178616	0.689624465938542	0.816	0.700763476593993	0.701	0.97	0.592	<2e-16	0.990361445783132	0.903174560216509	NA	0	0.651
OTU178342	0.460987918174874	0.535	0.433694267138539	0.434	0.571	0.155	1.62e-09	0.786201005025126	0.695943775100402	4.48615384615385e-09	0.006	0.368
OTU195843	0.38884756583312	0.425	0.401947845934713	0.402	0.871	0.578	4.59e-06	0.940661417322835	0.903174560216509	7.83465517241379e-06	0.001	0.274
OTU3855938	0.69894349014228	1.032	0.68497550728409	0.685	0.894	0.276	<2e-16	0.948522749273959	0.8035625	NA	0.001	0.762
OTU196388	0.429158774082913	0.428	0.524486326395892	0.524	0.0476	0.337	4.67e-09	0.160029447852761	0.859414965986395	1.22471523178808e-08	0.013	0.363
OTU4451251	0.307715240594622	0.477	0.110956539818959	0.111	8.66e-05	0.0447	0.0572	0.000921491262135922	0.602843137254902	0.0612194594594595	0.071	0.172
OTU174045	0.216969619512938	0.374	0.241631845696071	0.242	0.598	0.681	0.000164	0.802212974296206	0.921740920096852	0.000227873684210526	0.001	0.223
OTU174519	0.431974318641154	0.658	0.437582000382213	0.438	0.855	0.751	<2e-16	0.932904761904762	0.948720903954802	NA	0	0.681
OTU183469	0.396166716681555	0.652	0.307170619025404	0.307	0.0717	0.4	<2e-16	0.212962601626016	0.8643	NA	0.007	0.614
OTU193876	0.425738651081656	0.677	0.67018139467058	0.67	0.00469	0.479	6.59e-15	0.027197037037037	0.880903752039152	1.24268571428571e-13	0.019	0.481
OTU4342682	0.925817784755488	1.074	1.00846542310049	1.008	0.215	0.267	<2e-16	0.435563770794824	0.793898936170213	NA	0.003	0.768
OTU844006	0.894962854911361	0.83	0.619937266012811	0.62	1.36e-06	0.087	<2e-16	2.52637288135593e-05	0.62216384180791	NA	0.037	0.684
OTU177342	1.65558107854302	0.812	1.72687803186647	1.727	0.217	0.118	<2e-16	0.436388990825688	0.666282828282828	NA	0.006	0.624
OTU177343	0.468103224710956	0.452	0.497325675312151	0.497	0.408	0.942	<2e-16	0.646196531791908	0.986101123595506	NA	0.001	0.509
OTU192015	0.856054682441631	1.13	0.883703429622811	0.884	0.634	0.514	<2e-16	0.824275207591934	0.893704510108865	NA	0.001	0.731
OTU188840	0.204219701218334	0.356	0.177105253736504	0.177	0.497	0.153	0.000788	0.724351063829787	0.695943775100402	0.0010066064516129	0.008	0.203
OTU4384044	0.74291893385273	0.93	0.50988919156861	0.51	0.000903	0.135	<2e-16	0.0069696338028169	0.695943775100402	NA	0.021	0.632
OTU195093	0.840004866951444	0.969	0.807271974363961	0.807	0.608	0.666	<2e-16	0.810666666666667	0.921740920096852	NA	0	0.781
OTU3563387	0.473613372593852	0.673	0.343784672121222	0.344	0.0167	0.42	<2e-16	0.072631746031746	0.867948243992606	NA	0.013	0.519
OTU157081	0.755266001474242	0.555	0.773964389452583	0.774	0.728	0.917	0.00302	0.872008743169399	0.981580552907531	0.00352778761061947	0	0.172
OTU157338	0.429970233290093	0.887	0.310409928666027	0.31	0.108	0.216	<2e-16	0.277859154929577	0.748783950617284	NA	0.009	0.512
OTU179201	0.353752867774686	0.572	0.262762540843503	0.263	0.0813	0.562	7.35e-12	0.23201038961039	0.903174560216509	3.59333333333333e-11	0.008	0.419
OTU192383	0.508682282189551	0.658	0.394729360611182	0.395	0.0633	0.704	3.83e-14	0.195736338028169	0.929246753246753	4.596e-13	0.008	0.463
OTU192834	0.198590570412272	0.377	0.220398935131471	0.22	0.653	0.992	1.95e-09	0.831228803716609	0.996456424079066	5.2530612244898e-09	0.001	0.362
OTU191218	0.531021699750785	0.699	0.303399216339287	0.303	0.000847	0.632	2.62e-06	0.0066308	0.919083116883117	4.63178571428571e-06	0.034	0.305
OTU181834	0.722945076678259	0.824	0.82556338681118	0.826	0.181	0.381	<2e-16	0.392823762376238	0.8643	NA	0.004	0.652
OTU175050	0.997101755929503	1.04	0.936068810405279	0.936	0.264	0.258	<2e-16	0.492081632653061	0.790053333333333	NA	0.003	0.706
OTU337511	0.444173454055496	0.715	0.223123072529043	0.223	5.54e-05	0.69	<2e-16	0.000667235164835165	0.922582639714625	NA	0.033	0.54
OTU180781	0.539828519134238	0.992	0.483278503401247	0.483	0.378	0.733	<2e-16	0.616296735905045	0.944539071347678	NA	0.001	0.762
OTU193125	0.499774728100891	0.795	0.460996402365246	0.461	0.501	0.57	<2e-16	0.725846965699208	0.903174560216509	NA	0.001	0.712
OTU120281	0.429054235520887	0.811	0.466396439798948	0.466	0.392	0.478	<2e-16	0.631811764705882	0.880903752039152	NA	0.001	0.815
OTU174982	1.39179690943281	1.19	1.2713741324444	1.271	0.0583	0.445	<2e-16	0.184140634005764	0.87244925124792	NA	0.003	0.847
OTU194962	0.673737849298637	0.833	0.691551352465661	0.692	0.794	0.544	<2e-16	0.89621421215242	0.903174560216509	NA	0	0.736
