Taxa	stoolMeans	stoolSD	swabMeans	swabSD	tissueMeans	tissueSD	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Pantoea	0.127	0.218	0.301	0.425	0.074	0.216	0.00602277079662312	0.00897853266855364	0.747034077329216	0.0227053084180817	0.567499053835662	0.000681249315945469	0.0120544176718934	0.0865204057151533	0.780153814747753	0.044986218547975	0.992849071326454	0.00133726717574481
Dehalococcoides	0.187	0.275	0.271	0.426	0	0	0.0159831218801398	0.389900493702315	0.0540950291405796	0.0117784855708938	0.501603148904184	0.000413213393736151	0.0260647833737665	0.972457701939892	0.0819153298414491	0.0260108223023904	0.992849071326454	0.000899059459901825
Mycoplasma	0.96	0.356	1.345	0.445	2.033	0.227	1.80543410611564e-20	7.14414005942299e-06	1.96509475358653e-14	4.44454822945417e-08	0.988588259390358	0.313035867480585	2.12640016942509e-19	0.000137687062963425	2.31444493200191e-13	2.8552855292251e-07	0.995687648170567	0.336871085816671
Pelodictyon	0.131	0.23	0.11	0.249	0	0	0.0955655311287118	0.903909109148146	0.0773126293710359	0.255066345914074	0.682948622364329	0.003125904385897	0.106631013680457	0.999986120067965	0.104229785394612	0.310770490424044	0.992849071326454	0.00498264458503883
Pseudoxanthomonas	0.164	0.266	0.105	0.227	0	0	0.0386248172594541	0.497529645210109	0.0376096287534468	0.363072660592496	0.819139034643442	0.0170407229202915	0.0520448406003826	0.999986120067965	0.061808072059928	0.415759752523117	0.992849071326454	0.0240842217273454
Chlorobaculum	0.208	0.27	0.101	0.249	0	0	0.00383457844093265	0.119694449291509	0.00722623657120713	0.406829211812189	0.328599069233943	1.09854359786437e-05	0.00821142049977498	0.489683337286383	0.0166879244525321	0.458764855873319	0.992849071326454	4.46630212537982e-05
Gordonibacter	1.248	0.608	1.022	0.587	0.114	0.332	1.3102137388432e-10	0.162738858891593	5.5405569021616e-11	4.26914050899452e-06	0.0712811554004404	3.46204404927322e-09	7.30961349038839e-10	0.565584230901929	3.55938807047957e-10	2.05694951797009e-05	0.992849071326454	4.58720836528702e-08
Erwinia	0.327	0.301	0.34	0.399	0	0	0.000413960029159075	0.978329266403886	0.000351907834409082	0.00157645731042666	0.344424801059024	0.150825794249402	0.00118593954299627	0.999986120067965	0.00124340768157876	0.00485731252559145	0.992849071326454	0.17283820746418
Bordetella	0.208	0.263	0.142	0.261	0.05	0.201	0.0571979889491727	0.457458245558058	0.0623765255312039	0.49059226926207	0.934362063054955	1.11657553134495e-05	0.0691274799193982	0.999986120067965	0.0918321070320502	0.530640617773259	0.995400790792213	4.46630212537982e-05
Enterococcus	1.405	0.456	1.288	0.594	0.102	0.278	9.53465470132368e-18	0.481862457990602	2.83106871279415e-14	1.23712151633981e-12	0.713558899464539	2.04010175753932e-08	1.01067339834031e-16	0.999986120067965	2.83464073469947e-13	1.192135279382e-11	0.992849071326454	1.96591623908335e-07
Azoarcus	0.155	0.25	0.121	0.244	0	0	0.0523588162903772	0.782017223809093	0.0416500406051115	0.231024127997965	0.693053172756724	0.000300643283333513	0.0656808819737276	0.999986120067965	0.0663895384081476	0.288031400136172	0.992849071326454	0.000692786696377227
Mycobacterium	0.654	0.294	0.675	0.34	0.39	0.446	0.00836180267967987	0.952593717636738	0.00808754734235329	0.0155403175544284	0.490135170561663	0.0546703708643512	0.015550019018352	0.999986120067965	0.018048000385041	0.0332829121840569	0.992849071326454	0.0702431431711664
Rhodopseudomonas	0.265	0.335	0.322	0.326	0.287	0.36	0.729997189855073	0.71103112869375	0.969723176710463	0.940000257953367	0.210008359877429	0.00725695196909925	0.736949544044169	0.999986120067965	0.974319021149849	0.958077185990931	0.992849071326454	0.0106101642582692
Anoxybacillus	0.611	0.512	1.633	0.625	0.718	0.509	1.59591108370731e-14	3.73034936274053e-14	0.738449166644612	6.22535922700784e-07	0.241055130568413	0.75457826005692	1.20833267766411e-13	2.34190444814431e-12	0.775006056082464	3.47309514769911e-06	0.992849071326454	0.772804788077618
Megamonas	0.162	0.418	0.322	0.559	0	0	0.0514024057614207	0.192167352488997	0.341170625588651	0.0463395510842195	0.883220715572615	9.57924588268873e-12	0.0650874217611727	0.626761211194884	0.379622655216875	0.0785918786388363	0.992849071326454	4.42559053066261e-10
Roseburia	2.777	0.584	2.527	0.668	0.564	0.668	8.11620501304842e-26	0.140018878683198	1.66533453693773e-15	2.79776202205539e-14	0.638856197819192	0.0289351766733379	1.72063546276627e-24	0.524576371490252	3.530509218308e-14	3.97355351237018e-13	0.992849071326454	0.0393221631714592
Rhizobium	0.264	0.301	0.324	0.332	0	0	0.00144419734098852	0.604822653107422	0.00292842447541364	0.0015809177559708	0.603782103020904	0.000267885256399441	0.00344011052010748	0.999986120067965	0.00827767985050255	0.00485731252559145	0.992849071326454	0.000652777866168753
Asticcacaulis	0.117	0.218	0.086	0.183	0	0	0.0900716079519364	0.738697913420592	0.0776806891148522	0.359599245933897	0.338444183977579	0.0625337949971147	0.10211326676904	0.999986120067965	0.104229785394612	0.414320870315142	0.992849071326454	0.0793842187987324
Desulfitobacterium	0.295	0.307	0.434	0.4	0	0	9.75097527229263e-05	0.0977366227123145	0.00178287261583776	5.55547988528859e-05	0.741101438207553	0.000226279785702648	0.000328128056781911	0.448454179642699	0.00524956936885563	0.000235552347136236	0.992849071326454	0.000571087078201921
Cellulomonas	0.165	0.265	0.152	0.256	0	0	0.0514649299010268	0.969995136272489	0.0404506337263725	0.12886148483964	0.990981366920807	0.000267747467189993	0.0650874217611727	0.999986120067965	0.0649661693181134	0.170741467412524	0.995687648170567	0.000652777866168753
Spirochaeta	0.214	0.315	0.251	0.333	0	0	0.020083394446903	0.838678770158469	0.0251338791956364	0.0240404660196291	0.42371215218479	0.000218499989514402	0.0310779534506819	0.999986120067965	0.0455417298245719	0.0471905444089015	0.992849071326454	0.000558096358759678
Ruminococcus	2.666	0.505	2.701	0.747	0.596	0.665	4.68359341407275e-26	0.957033755633489	1.66533453693773e-15	8.77076189453874e-15	0.98171985276511	0.000667143255741955	1.14149775899697e-24	0.999986120067965	3.530509218308e-14	3.71880304328442e-13	0.995687648170567	0.00132181654408686
Pelotomaculum	0.12	0.229	0.143	0.229	0	0	0.0849886035156238	0.873672207320909	0.101098424065491	0.0908473042246982	0.204486151895862	0.112016321389306	0.0978255643754951	0.999986120067965	0.129896156981116	0.125496121336291	0.992849071326454	0.130480550189741
Desulfurispirillum	0.102	0.201	0.23	0.288	0	0	0.00138333038446276	0.0126883558115745	0.171159733063588	0.00167680697739658	0.0927928873022123	0.000616104600276323	0.00341926263402536	0.116953540524078	0.205004878019665	0.00507832970297251	0.992849071326454	0.00124067832008457
Clostridium	1.409	0.384	1.38	0.478	0.156	0.373	1.65530274102371e-21	0.936931679407138	8.54871728961371e-15	3.10862446895044e-14	0.134213526301936	0.00397906761939962	2.33949454064684e-20	0.999986120067965	1.2082187102654e-13	3.97355351237018e-13	0.992849071326454	0.00624860989120533
Lawsonia	0.447	0.306	0.786	0.405	1.239	0.178	1.08692060714423e-16	5.65339290126143e-06	3.07531777821168e-14	3.56531305768515e-05	0.790057277698388	0.00279732228889378	1.00185725528077e-15	0.000119851929506742	2.83464073469947e-13	0.000154254360863113	0.992849071326454	0.00452696431485101
Rhodococcus	0.233	0.296	0.229	0.37	0	0	0.014464467577244	0.99673117860683	0.0112393698317941	0.0398606470981886	0.509278800921742	2.3932489180962e-06	0.0241454104439034	0.999986120067965	0.0238274640434034	0.0704204765401332	0.992849071326454	1.07950802263063e-05
Eggerthella	1.621	0.604	1.475	0.761	0.369	0.465	6.18080325892186e-11	0.518164114212276	2.34040564706106e-11	2.27465237090385e-07	0.131320156776235	4.84328936536811e-08	3.63980636358731e-10	0.999986120067965	1.65388665725648e-10	1.33951750731005e-06	0.992849071326454	3.94914363637707e-07
Desulfovibrio	1.125	0.458	1.066	0.618	0.14	0.401	5.07341643083952e-11	0.839564011417492	2.31724639476738e-11	3.90754973933483e-08	0.722954642563681	6.10618381607966e-16	3.07304080953708e-10	0.999986120067965	1.65388665725648e-10	2.58875170230932e-07	0.992849071326454	6.47255484504444e-14
Thermoanaerobacterium	0.131	0.23	0.181	0.285	0	0	0.0427455517465559	0.567482594524229	0.0908416657792681	0.0349521723194683	0.831211354140925	0.171743428558662	0.0555954415353979	0.999986120067965	0.11742947039759	0.0633321412968144	0.992849071326454	0.192643422510245
Thiobacillus	0.135	0.233	0.137	0.295	0	0	0.093850728971795	0.999576536022779	0.0827338758820447	0.150749346247747	0.186378496108582	0.0065490834035558	0.105831673095854	0.999986120067965	0.10894150116145	0.196066634383573	0.992849071326454	0.00977750479967485
Serratia	0.39	0.363	0.488	0.373	0.242	0.392	0.106888285528639	0.430936941215403	0.299363887080892	0.0879084475732713	0.511286032417056	0.105765032400272	0.118022481937872	0.999986120067965	0.339385797118445	0.122609150562721	0.992849071326454	0.123879485463302
Thermanaerovibrio	0.132	0.225	0.166	0.283	0	0	0.0553087465247303	0.765526542608097	0.0797606062832205	0.0532927718485044	0.24904819031933	3.53263906597168e-05	0.068171245716528	0.999986120067965	0.105682803325267	0.0875819196269996	0.992849071326454	0.000113472648785757
Arthrobacter	0.296	0.306	0.294	0.355	0	0	0.00140331059507352	0.999521286599764	0.00103695963421557	0.00607080020217621	0.504202582440941	1.50197697320395e-07	0.00341956145006421	0.999986120067965	0.00333084003717729	0.015506140275438	0.992849071326454	1.06139706106413e-06
Thermaerobacter	0.231	0.272	0.247	0.368	0	0	0.00768646446564339	0.964690143453546	0.0071808238909582	0.0153097605457554	0.511074867422051	0.00113658854230688	0.0148004612134778	0.999986120067965	0.0166879244525321	0.0332829121840569	0.992849071326454	0.00217078172044196
Vibrio	0.362	0.296	0.438	0.39	0.118	0.267	0.00504223234179759	0.503191362186378	0.0128665587566547	0.0042715119320309	0.76247698473294	6.96386146351258e-05	0.0103781869559329	0.999986120067965	0.026482625790396	0.0114627915138044	0.992849071326454	0.000193903807687402
Sorangium	0.244	0.301	0.233	0.279	0.172	0.314	0.675943409573521	0.985641911870634	0.649866685090872	0.791911642026505	0.602740098862394	0.00034369215007389	0.688942321296088	0.999986120067965	0.688858686196324	0.822967000537348	0.992849071326454	0.000766976166480681
Desulfomicrobium	0.18	0.268	0.226	0.263	0.05	0.201	0.0947036635718873	0.689914485187469	0.15609579154422	0.0826148952397142	0.234135505427065	1.99141762461151e-05	0.106228448027725	0.999986120067965	0.188024476178265	0.117546025441741	0.992849071326454	7.40667607750245e-05
Symbiobacterium	0.258	0.31	0.28	0.334	0	0	0.00477635897247821	0.937784512703054	0.00475039997079807	0.00924342490235697	0.969914955421984	2.74110661067062e-05	0.00992733433495472	0.999986120067965	0.0129113435103742	0.0210710331107492	0.995687648170567	9.42729747673724e-05
Desulfarculus	0.224	0.286	0.183	0.333	0.169	0.309	0.684790144705827	0.79407791864683	0.771145612434891	0.987855216910708	0.415100913899405	1.60115677597124e-06	0.694619668314045	0.999986120067965	0.801386616844103	0.999998290159146	0.992849071326454	7.54322747790898e-06
Heliobacterium	0.257	0.311	0.29	0.378	0	0	0.00588586293704584	0.878054844706089	0.00672007457593171	0.00915457481891369	0.438529746019643	7.04273263770279e-05	0.0119981052178242	0.999986120067965	0.0160073686527812	0.0210710331107492	0.992849071326454	0.000193903807687402
Bacteroides	4.168	0.422	3.956	0.584	1.976	0.534	2.46883835394468e-35	0.0942676372278179	1.66533453693773e-15	1.66533453693773e-15	0.68944078482609	0.00134995246333634	1.7446457701209e-33	0.448454179642699	3.530509218308e-14	1.2356782264078e-13	0.992849071326454	0.00249360830000332
Alteromonas	4.834	0.161	4.792	0.271	5.064	0.009	5.69072048407262e-06	0.512275456124097	1.52411099239025e-05	1.03934479563916e-05	0.42174888983781	6.19067762967992e-10	2.41286548524679e-05	0.999986120067965	7.18025623081628e-05	4.89646881501117e-05	0.992849071326454	1.31242365749214e-08
Aggregatibacter	0.16	0.335	0.108	0.291	0	0	0.146964838563946	0.718361732972616	0.136658815252178	0.502552758807943	0.481869968163047	0.159616584738262	0.159777157823367	0.999986120067965	0.168439935078266	0.540818197295857	0.992849071326454	0.181928580454363
Azospira	0.129	0.207	0.127	0.225	0	0	0.0575769067121057	0.998839013620786	0.0481467117532463	0.111492648788923	0.631627293447575	0.0574451963017082	0.0691274799193982	0.999986120067965	0.0750522271447662	0.149597731286403	0.992849071326454	0.0733637446744707
Clavibacter	0.133	0.223	0.032	0.119	0	0	0.00622138170040821	0.0432025809042512	0.0318589875426781	0.855972558914326	0.37186004449116	0.0294082691400354	0.0123264758923976	0.269380798579449	0.0549114256833152	0.885200890194327	0.992849071326454	0.0397105290298568
Dickeya	0.26	0.285	0.289	0.334	0.295	0.356	0.847930845217	0.894612010889311	0.902721376631817	0.997780469525311	0.934230374320521	0.00696871773309762	0.847930845217	0.999986120067965	0.915679099741365	0.999998290159146	0.995400790792213	0.0103215172322603
Megasphaera	0.471	0.558	0.527	0.661	0.067	0.267	0.0191316521388189	0.886802345539401	0.0217556698765561	0.0254709222471924	0.551445374235592	2.42924589295995e-09	0.0298228695105117	0.999986120067965	0.0423137799433935	0.049089413785498	0.992849071326454	3.6785723521965e-08
Adlercreutzia	1.605	0.853	1.26	0.736	0.172	0.316	2.5161397095136e-09	0.107005460593902	1.34692934583569e-09	6.88990482553553e-05	0.726956454065964	1.29795925706994e-08	1.30102833760216e-08	0.453703152918144	8.39850062697548e-09	0.000280896119810295	0.992849071326454	1.44824927630962e-07
Kocuria	0.118	0.189	0.169	0.258	0	0	0.0217181035301193	0.432159589132476	0.0647240764608149	0.0164161619646429	0.109665019227118	0.096529755201706	0.0326541698467042	0.999986120067965	0.0939829055458408	0.034802263365043	0.992849071326454	0.114325743590847
Hyphomicrobium	0.164	0.269	0.121	0.191	0	0	0.0408379890914419	0.686528422493448	0.0334440818151998	0.245416628713719	0.477387274517568	0.00163916564976523	0.0534423067122573	0.999986120067965	0.0567211627585788	0.302490263298305	0.992849071326454	0.0028719265929771
Campylobacter	1.15	0.562	1.405	0.718	0.164	0.372	5.16275256931246e-10	0.103652145294775	1.05579537335032e-08	7.46466777279409e-10	0.51562248244535	5.66915008696711e-08	2.80641934536985e-09	0.448454179642699	6.39510340429337e-08	6.33003827132939e-09	0.992849071326454	4.45133266087788e-07
Thermomonospora	0.114	0.182	0.15	0.286	0	0	0.0504860028850561	0.675046147564726	0.0861922932174386	0.0446292731294989	0.520428947541457	0.0169945871532867	0.0648668643129206	0.999986120067965	0.112794852852451	0.0775525074053588	0.992849071326454	0.0240842217273454
Sinorhizobium	0.295	0.29	0.318	0.417	0	0	0.00129845282896113	0.931319382476193	0.00128985435836859	0.00308888957324061	0.56166188719491	0.0014826204692446	0.00327704761594952	0.999986120067965	0.00402131064667855	0.00861637617798695	0.992849071326454	0.00264130705445257
Runella	0.169	0.225	0.095	0.224	0	0	0.00834066520583256	0.240936455524074	0.0106224964329793	0.331803611039499	0.708503499490076	0.0359098024547198	0.015550019018352	0.75647274694254	0.0229792779978736	0.389756283217206	0.992849071326454	0.0481827729139278
Parvibaculum	0.099	0.171	0.135	0.283	0	0	0.0740939013157114	0.642891320372496	0.133836832297582	0.0630017169663225	0.350775736695214	0.0381505710066318	0.0877536708320158	0.999986120067965	0.166902402629926	0.0969174149156371	0.992849071326454	0.0505495065837871
Thermoanaerobacter	0.144	0.214	0.295	0.4	0.695	0.367	7.61172143166768e-11	0.0334468679160971	5.09324804554012e-11	3.07075309672333e-05	0.470680756727626	0.000116882500548431	4.36131065814473e-10	0.244508137869399	3.37427683017033e-10	0.000135624928438614	0.992849071326454	0.000309738626453342
Unclassified	3.515	0.214	3.559	0.332	2.413	0.211	1.93419477935296e-35	0.673943052518261	1.66533453693773e-15	1.66533453693773e-15	0.926296747627332	6.9090977421965e-06	1.7446457701209e-33	0.999986120067965	3.530509218308e-14	1.2356782264078e-13	0.995400790792213	2.98924228846053e-05
Fusobacterium	0.138	0.31	0.321	0.53	0.044	0.177	0.0206922331941941	0.0424380663688454	0.589491376956174	0.0353091742749	0.262459246367356	0.000620339160042286	0.0317880683852836	0.269380798579449	0.628000863893009	0.0634368215786339	0.992849071326454	0.00124067832008457
Ethanoligenens	0.748	0.416	0.754	0.541	0.067	0.267	1.28419096861906e-07	0.997530060959444	9.29513723768594e-08	3.41132875503192e-06	0.418239167110559	1.27512769542183e-09	5.91844533363567e-07	0.999986120067965	5.05274126766517e-07	1.6818644094576e-05	0.992849071326454	2.45751883117662e-08
Alicyclobacillus	0.137	0.213	0.269	0.326	0	0	0.000920757558969329	0.0219922489949673	0.0705131444669505	0.000759742735918056	0.336462799109685	0.00218525333678932	0.00238049515245729	0.166512742390467	0.0977044877581274	0.00251664781272856	0.992849071326454	0.00376645290568566
Corynebacterium	0.623	0.357	0.753	0.531	0.105	0.287	1.16855760290712e-06	0.268913536686236	7.29795522880217e-06	1.39585833858202e-06	0.46124697271861	4.21289361551459e-05	5.16112941283979e-06	0.802953095457494	3.68372978215728e-05	7.217608970229e-06	0.992849071326454	0.000129439629925956
Haliscomenobacter	0.387	0.363	0.247	0.381	0	0	0.0001717617188416	0.147468465982552	0.00018122278192767	0.0638573136390505	0.849822527707631	4.01737469491809e-05	0.000530579336963499	0.539022668763811	0.000686057674440466	0.0969174149156371	0.992849071326454	0.000125247564018035
Mesorhizobium	0.157	0.254	0.206	0.31	0	0	0.032580769056426	0.640988104075479	0.0597275495525215	0.0285620066712404	0.833236335364076	0.00134809367358585	0.0457425366884921	0.999986120067965	0.0891707077826377	0.0540637983419908	0.992849071326454	0.00249360830000332
Candidatus_Carsonella	0.343	0.294	0.714	0.407	1.148	0.432	4.18513281899835e-16	2.50432562864944e-06	3.76365605347928e-14	0.000192793989818862	0.806093027296264	0.330906446097539	3.4124929139525e-15	6.63646291592102e-05	3.32456284724003e-13	0.000743133197119979	0.992849071326454	0.354303871579183
Citrobacter	0.214	0.309	0.384	0.481	0.087	0.24	0.015804912529195	0.0588345333361672	0.358687858293304	0.018349492685243	0.826973731553054	0.00236276560469559	0.0260647833737665	0.309844178588358	0.394756169926594	0.0385157668244705	0.992849071326454	0.00400725046556372
Thermobacillus	0.21	0.279	0.193	0.296	0	0	0.0159497676220633	0.950542066402561	0.0115643190483702	0.0595159844755517	0.496972047813549	5.09682698554087e-05	0.0260647833737665	0.999986120067965	0.0242736201807374	0.0946075975291246	0.992849071326454	0.000148017441223927
Lactobacillus	0.931	0.53	1.008	0.48	0.134	0.37	7.00345401138715e-08	0.75850169194451	1.06383010511912e-07	5.18173759456175e-07	0.619816359278595	0.000295349402711634	3.29940500092017e-07	0.999986120067965	5.63829955713135e-07	2.96899559472187e-06	0.992849071326454	0.000690601054513348
Caulobacter	0.218	0.303	0.257	0.378	0	0	0.0177716833191941	0.819259535590703	0.0230715254410254	0.0208506968913832	0.339385788835926	3.49191725614357e-07	0.0280071586109645	0.999986120067965	0.0440645350765531	0.0425033436632042	0.992849071326454	2.11510416657839e-06
Thermus	0.514	0.424	1.476	0.569	0.645	0.477	1.14333617989748e-16	3.00870439673417e-14	0.540129454230497	1.34537425866554e-07	0.0896069655885953	0.353893378100166	1.00994695890944e-15	2.34190444814431e-12	0.584221654575843	8.38880420109104e-07	0.992849071326454	0.375126980786176
Bifidobacterium	1.929	0.705	1.819	0.684	0.348	0.394	6.11233442378858e-14	0.72423137265057	5.55111512312578e-14	3.69532293653663e-10	0.316193020285236	1.70175635601634e-05	4.18004805755864e-13	0.999986120067965	4.52629386962564e-13	3.26420192727402e-09	0.992849071326454	6.44236334777614e-05
Selenomonas	0.644	0.365	0.687	0.529	0	0	1.43882442181958e-08	0.859254559425292	1.7293548704167e-08	2.08996777550929e-07	0.903590683968482	1.17137210539669e-11	6.93251766876706e-08	0.999986120067965	1.01839786813428e-07	1.26592333830849e-06	0.995400790792213	4.42559053066261e-10
Akkermansia	1.86	1.218	1.615	1.282	0.633	0.716	0.000862241226533113	0.600131237524014	0.000538441743432316	0.0245925829573023	0.202067439216098	1.25252562188564e-11	0.00225673012376568	0.999986120067965	0.00181189920012145	0.0478314457518173	0.992849071326454	4.42559053066261e-10
Acidithiobacillus	0.079	0.162	0.227	0.256	0.05	0.201	0.000757521040340841	0.000939221591203965	0.833011290673272	0.00855616004364701	0.215470629274618	0.682402240416907	0.0020328412728134	0.0124446860834525	0.857273755450163	0.0201363248581939	0.992849071326454	0.702278033827108
Verminephrobacter	0.07	0.14	0.184	0.321	0.96	0.192	1.07571095302651e-34	0.0196746579405391	1.66533453693773e-15	2.1094237467878e-15	0.801697535621992	0.99986045111219	4.56101444083239e-33	0.154482499384974	3.530509218308e-14	1.2356782264078e-13	0.992849071326454	0.99986045111219
Oscillibacter	1.429	0.461	1.47	0.671	0.156	0.343	2.67002783239124e-16	0.921532738012926	2.98649993624167e-14	1.70419234279962e-13	0.513352971334023	3.09302301293239e-10	2.26418360186777e-15	0.999986120067965	2.83464073469947e-13	2.00715987040844e-12	0.992849071326454	7.28578754157407e-09
Bibersteinia	0.182	0.274	0.138	0.303	0	0	0.039033630450287	0.710225012840588	0.0313395748263458	0.225845041895433	0.364915245001376	0.00529271201320575	0.0520448406003826	0.999986120067965	0.0544589333047975	0.283836431504185	0.992849071326454	0.00801467819142585
Singulisphaera	0.105	0.187	0.123	0.304	0	0	0.126677096741911	0.918607926054042	0.139604536890963	0.139525422046474	0.186464823539526	0.0444921837221688	0.13914789901184	0.999986120067965	0.171076079889504	0.18258882391267	0.992849071326454	0.0582243391919739
Pectobacterium	0.14	0.224	0.156	0.353	0	0	0.0845267401237499	0.944592738332267	0.0877067078631765	0.104250659721143	0.297314300805015	0.0739955064971967	0.0978255643754951	0.999986120067965	0.114072528018364	0.141673973467194	0.992849071326454	0.0906765744358712
Ruminiclostridium	2.125	0.763	2.123	0.924	0.546	0.63	4.02792728467403e-11	0.999973192648357	2.7887137044047e-11	6.80487965976084e-09	0.787464422014503	8.62119614512362e-08	2.5115311304438e-10	0.999986120067965	1.90712033978644e-10	5.15226602810464e-08	0.992849071326454	6.52747708130788e-07
Tannerella	1.309	0.463	1.016	0.65	0.165	0.397	1.32326337656967e-13	0.0189597800406398	1.08246744900953e-13	6.89862500125038e-07	0.569410191724899	3.73450927461078e-08	8.76661986977408e-13	0.154482499384974	8.49937404407481e-13	3.75002179555149e-06	0.992849071326454	3.29881652590619e-07
Planctomyces	0.221	0.287	0.181	0.253	0	0	0.00940231704284284	0.759672929038746	0.00653253943773879	0.0773742705187301	0.45687369089944	0.00232196604498662	0.0167503463284259	0.999986120067965	0.0157374813727344	0.111587383333135	0.992849071326454	0.00396981291562229
Burkholderia	0.634	0.346	0.714	0.512	0.148	0.317	7.71280411531154e-06	0.590744092072936	1.68242620129933e-05	1.63151395073946e-05	0.981630980283395	2.43106479090782e-07	3.14445090855009e-05	0.999986120067965	7.75379031903167e-05	7.51915125123404e-05	0.995687648170567	1.56177495658321e-06
Polaribacter	0.153	0.246	0.187	0.287	0	0	0.0378950469596647	0.789519844706815	0.0522590987133682	0.0389520293396018	0.471778285761589	0.000610315522643999	0.0514983971503136	0.999986120067965	0.0800604557726847	0.0693935312604672	0.992849071326454	0.00124067832008457
Actinobacillus	0.129	0.225	0.174	0.253	0	0	0.0349534126859877	0.601619388809885	0.069376991330798	0.0294897572125565	0.0222407373263578	0.00262565844468015	0.0484321796694731	0.999986120067965	0.0974034580273455	0.0544424832100525	0.992849071326454	0.00434874679900151
Thioflavicoccus	0.204	0.271	0.096	0.21	0	0	0.00317009803414843	0.102652160405684	0.00650787940906006	0.418215929621325	0.178766790880724	3.90841125344521e-05	0.00700063315874444	0.448454179642699	0.0157374813727344	0.466640931998531	0.992849071326454	0.000123669132198565
Meiothermus	0.136	0.232	0.201	0.271	0	0	0.0210884869369454	0.381483364990912	0.072537242715679	0.0155424920104794	0.827656715396623	0.0014581366445327	0.0321637354721756	0.972457701939892	0.0998564639982074	0.0332829121840569	0.992849071326454	0.0026197031240757
Anaplasma	0.021	0.084	0.279	0.366	1.001	0.335	1.97831390397049e-36	1.24548607316477e-07	1.66533453693773e-15	1.67643676718399e-14	0.895543537481127	0.188750419419149	4.19402547641744e-34	3.77204353587045e-06	3.530509218308e-14	3.97355351237018e-13	0.994006439507848	0.209503083334343
Geobacter	0.597	0.408	0.614	0.455	0.13	0.289	0.000138850538667686	0.980554409965028	0.000115507460122344	0.000671078084323984	0.916365511982493	3.39630724999541e-09	0.000439347973097752	0.999986120067965	0.000470915029729555	0.0022662070655363	0.995400790792213	4.58720836528702e-08
Moorella	0.159	0.23	0.173	0.325	0	0	0.0408325501776233	0.957318929551851	0.0404273033826904	0.0587605139285917	0.881682625407614	0.00510950309406389	0.0534423067122573	0.999986120067965	0.0649661693181134	0.0943729466125867	0.992849071326454	0.0078493815647938
Phycisphaera	0.138	0.245	0.107	0.234	0	0	0.0853666481578613	0.806356983220753	0.0704420149471627	0.300700660870542	0.860078641075205	0.00333723704203916	0.0978255643754951	0.999986120067965	0.0977044877581274	0.362207614230426	0.992849071326454	0.0052798078575545
Delftia	0.089	0.167	0.187	0.291	0	0	0.0060272088359467	0.0448921161740874	0.197110295513761	0.00587969656506837	0.778741737071742	0.0250583318376725	0.0120544176718934	0.271917960825901	0.230869517397334	0.015388835454253	0.992849071326454	0.0344958853869258
Klebsiella	0.964	1.087	1.297	0.987	0.343	0.551	0.0139656897473938	0.28643051144794	0.067032123302893	0.00984511165599378	0.714457994737765	1.44591581557346e-08	0.0234978271940277	0.830132923640165	0.0960189874338737	0.0219701439060072	0.992849071326454	1.53267076450787e-07
Propionibacterium	0.507	0.457	0.436	0.395	0.037	0.147	0.00029407171385286	0.707127265926923	0.000167622078127594	0.00820035915862916	0.137027154206629	2.7570398281024e-05	0.000878073286433892	0.999986120067965	0.00064610691932818	0.0195334397935886	0.992849071326454	9.42729747673724e-05
Cupriavidus	0.185	0.227	0.219	0.27	0	0	0.00437385851583548	0.749632991543579	0.00648378930677296	0.00539389051518413	0.0279281858069695	0.0361561735626061	0.00918077233026854	0.999986120067965	0.0157374813727344	0.0142938098652379	0.992849071326454	0.0482082314168081
Thermodesulfobacterium	0.174	0.229	0.094	0.172	0.045	0.179	0.0319801227892591	0.187001631834131	0.0637956108594784	0.735488919518054	0.0403554897912948	0.130532340887285	0.0453385520254074	0.626761211194884	0.093273582773858	0.771899262068453	0.992849071326454	0.150395957978828
Fretibacterium	0.301	0.294	0.261	0.373	0.05	0.201	0.0104656599432193	0.81342941746638	0.00724192947940072	0.0712882728631369	0.889817563924652	1.58668160424339e-06	0.0181862287537908	0.999986120067965	0.0166879244525321	0.103514478404007	0.992849071326454	7.54322747790898e-06
Coriobacterium	0.512	0.489	0.597	0.525	0.035	0.141	0.000460484281367165	0.685082898011028	0.00078495990554639	0.000673448326079185	0.857511104176746	6.65097541728341e-07	0.00130163556866452	0.999986120067965	0.00256017692270515	0.0022662070655363	0.992849071326454	3.81082915801103e-06
Sphingobium	0.142	0.231	0.165	0.288	0	0	0.0536486724394721	0.890518494628673	0.0614611354481898	0.0624581978102271	0.581020807416598	9.87686711604392e-05	0.0665118044278835	0.999986120067965	0.0911172077973163	0.0969174149156371	0.992849071326454	0.000265050104886242
Desulfosporosinus	0.154	0.225	0.305	0.383	0	0	0.000611416832589395	0.0160131096245434	0.0656820297296611	0.000521466701471462	0.528067911991158	0.00255713709162974	0.00166179959626861	0.135791169616128	0.0947251040999194	0.0018425156785325	0.992849071326454	0.00426860679862603
