Taxa	stoolMeans	stoolSD	swabMeans	swabSD	tissueMeans	tissueSD	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Alcaligenaceae	0.43	0.348	0.4	0.468	0.05	0.201	0.000758588956313274	0.923160329207944	0.000471492629338433	0.00711885976189397	0.558440634503478	4.75798363353391e-08	0.00178912489696527	0.999576536022779	0.00130970174816231	0.0146308121595838	0.982493085830511	2.96090004155903e-07
Staphylococcaceae	0.291	0.306	0.31	0.358	0	0	0.00140807861178791	0.955524923866015	0.00131176873852712	0.00367453144749652	0.529269955251361	0.0920081145725886	0.00288540699136867	0.999576536022779	0.00303650170955352	0.00883300828725125	0.982493085830511	0.105513892858473
Anaeromyxobacteraceae	0.284	0.314	0.345	0.403	0	0	0.00175741192700171	0.649478563825803	0.00322171341989763	0.00202880795953564	0.453665302122687	2.40980278676035e-05	0.00334654069278893	0.999576536022779	0.00682566402520685	0.0055130651074338	0.982493085830511	5.68349713858573e-05
Pelobacteraceae	0.239	0.31	0.294	0.364	0	0	0.00689145279193098	0.677686389700671	0.0118332694720517	0.00716650831519106	0.693884689137732	5.08623850218708e-05	0.0114857546532183	0.999576536022779	0.0202624477261158	0.0146308121595838	0.982493085830511	0.00010961720909886
Kofleriaceae	0.172	0.296	0.21	0.317	0.05	0.2	0.205929905753385	0.820346518340686	0.269567499542842	0.192236057247181	0.648350362718483	1.46545659961601e-07	0.223836854079767	0.999576536022779	0.314915303204254	0.235583403489192	0.982493085830511	7.32728299808003e-07
Nocardiopsaceae	0.155	0.252	0.153	0.292	0	0	0.0649428246759964	0.999323359661879	0.0548507476815785	0.120903403663216	0.380087175451613	3.36451775879854e-06	0.0788141076165005	0.999576536022779	0.0761815940021923	0.159083425872652	0.982493085830511	1.07837107653799e-05
Catenulisporaceae	0.117	0.214	0.153	0.311	0	0	0.0888473403298088	0.733102597962238	0.13559019333053	0.080326099787654	0.39436967068439	0.178632113328342	0.103793621880618	0.999576536022779	0.1711997390537	0.109138722537573	0.982493085830511	0.199366197911096
Chromobacteriaceae	0.215	0.267	0.307	0.327	0.183	0.336	0.253411301044229	0.288128514519229	0.907187231036223	0.346451325151561	0.0269529604024214	1.03342291823612e-05	0.268303062694101	0.947791166181676	0.937176891566346	0.397306565540781	0.982493085830511	2.74846520807479e-05
Rhodobacteraceae	0.551	0.393	0.615	0.475	0	0	1.03243484311584e-06	0.719537552600063	1.6836276071075e-06	4.24486573025185e-06	0.398904006777563	1.91502375632103e-09	3.91073804210545e-06	0.999576536022779	7.25701554787714e-06	1.7686940542716e-05	0.982493085830511	1.99481641283441e-08
Vibrionaceae	0.436	0.32	0.474	0.435	0.118	0.267	0.00176697348579256	0.859954604792666	0.00207571680920271	0.00316608750042957	0.791753063592077	0.00010124419969942	0.00334654069278893	0.999576536022779	0.00471753820273343	0.00791521875107393	0.982493085830511	0.000207467622334878
Geodermatophilaceae	0.117	0.203	0.103	0.203	0.05	0.201	0.465673245425488	0.938987482519693	0.435494274925617	0.685265626271847	0.102219102656489	0.336866681681404	0.481067402299058	0.999576536022779	0.490421480772092	0.713818360699841	0.982493085830511	0.363002889742893
Nocardiaceae	0.312	0.336	0.336	0.431	0	0	0.00252810035561749	0.945002959830568	0.0024447410193551	0.00564172107140115	0.848086905262347	3.95971323100718e-09	0.00464724330076745	0.999576536022779	0.00526883840378255	0.0125094820042554	0.982493085830511	3.5354582419707e-08
Rhodospirillaceae	0.569	0.412	0.622	0.461	0.07	0.192	2.28755971606153e-05	0.814031533555026	2.95473180663697e-05	7.39892898476979e-05	0.186470366496113	2.6656694227179e-12	7.33192216686389e-05	0.999576536022779	0.00010552613595132	0.000256907256415618	0.982493085830511	1.11069559279912e-10
Bacillaceae	1.442	0.47	2.565	0.542	1.645	0.357	4.60714645336886e-20	1.54321000422897e-14	0.247283254187787	1.4393696790016e-08	0.0542897217322067	0.76532787955057	4.7991108889259e-19	1.86656246015104e-12	0.294384826414032	8.1782368125091e-08	0.982493085830511	0.784147417572306
Veillonellaceae	1.204	0.603	1.15	0.727	0.118	0.326	4.19366696405081e-09	0.908483648747152	2.10597328464956e-09	7.96694686777677e-07	0.733940670661934	0.000109486076875824	2.01618604040904e-08	0.999576536022779	1.31623330290598e-08	3.55667270882892e-06	0.982493085830511	0.000220738058217387
