Taxa	stoolMeans	swabMeans	Origin p-value	Time p-value	Individual p-value	Origin (adj p-value)	Time (adj p-value)	Individual (adj p-value)
OTU4373873	0.579052553811129	0.478024408896349	0.309860887051679	0.176686341918769	5.18127652413417e-21	0.818970382325713	0.998351084606317	9.16561258541456e-21
OTU515632	0.548469801240693	0.709818917399657	0.0746295122896436	0.724376882619014	3.92830074368397e-33	0.319677374482075	0.998351084606317	1.18698384633478e-32
OTU661266	0.465748902610641	0.496003131495171	0.856725051733058	0.873629444111575	5.55734587575051e-13	0.999999461192889	0.998351084606317	7.95532994761725e-13
OTU187945	1.23207524146362	1.3303989212074	0.493011747310926	0.980729575430269	6.89503351502948e-20	0.999999461192889	0.998351084606317	1.17509869966509e-19
OTU184940	0.374523332394094	0.31303891194035	0.656125883195079	0.644166994634721	5.78518391588408e-13	0.999999461192889	0.998351084606317	8.26032645971699e-13
OTU190676	0.35485586163835	0.385159328269487	0.903012179217532	0.595334826250417	7.30682392977343e-50	0.999999461192889	0.998351084606317	1.18391726862126e-48
OTU2130151	0.328884153988486	0.316849745498806	0.965743955253767	0.323592443218362	0.0010916007923336	0.999999461192889	0.998351084606317	0.00117800162724804
OTU4325261	0.746010385615039	0.775897521987373	0.921998845900191	0.994587452443233	3.20689017319777e-25	0.999999461192889	0.998351084606317	6.60276834923593e-25
OTU176833	1.58194226025144	1.54153401524287	0.912222430898264	0.322184520043028	1.49451662004658e-35	0.999999461192889	0.998351084606317	5.10969290890543e-35
OTU361581	0.477200894384049	0.496107106490606	0.967201149954507	0.866496909292908	5.34670385308887e-47	0.999999461192889	0.998351084606317	5.53482861829014e-46
OTU3744858	0.580829479835825	0.473723276950799	0.452685216852217	0.936980547627146	1.60797961972255e-29	0.998239139236278	0.998351084606317	4.02174768422777e-29
OTU217109	0.267947248643724	0.250862633056147	0.917982553192474	0.933450712771606	2.14854775742323e-05	0.999999461192889	0.998351084606317	2.46366809517864e-05
OTU179449	0.484032649993495	0.488214810436569	0.997725277183286	0.856849239980216	3.92430693600581e-26	0.999999461192889	0.998351084606317	8.4049332460814e-26
OTU963980	0.0448352545778286	0.691895804815709	3.41218551625611e-21	0.854800007192919	0.139803670026792	1.27160780239144e-19	0.998351084606317	0.141833487377454
OTU177403	0.396269153899938	0.422839038133214	0.938969761990073	0.967163361448896	5.20559532689691e-45	0.999999461192889	0.998351084606317	4.31100412997833e-44
OTU992686	0.0931843127320065	0.717670376536162	1.22067623342202e-15	0.809535004739779	6.01679831100732e-08	3.0327022865907e-14	0.998351084606317	7.47420056856242e-08
OTU178799	0.315751858132705	0.310713029950769	0.994715163404616	0.918252217009316	1.27193741258401e-38	0.999999461192889	0.998351084606317	5.64296042567034e-38
OTU174471	0.944513280185442	0.763218802073097	0.0122594779563954	0.74249514042722	1.04871337889402e-10	0.0770005413216294	0.998351084606317	1.41430827213934e-10
OTU181239	0.799236094153712	0.82970454593525	0.959836068405514	0.429558804102153	6.43623220017737e-55	0.999999461192889	0.998351084606317	2.11638458817597e-53
OTU181234	0.538180967073123	0.493649141492397	0.881439725346843	0.613242001598497	1.57455147943915e-29	0.999999461192889	0.998351084606317	3.95583944722016e-29
OTU215855	0.426318769728734	0.44562424554016	0.97342466349283	0.647583143765851	1.06548192734221e-60	0.999999461192889	0.998351084606317	6.61782663760329e-59
OTU348027	0.786645663768397	0.7626397940169	0.96986129059841	0.92233534538491	4.08393167222645e-47	0.999999461192889	0.998351084606317	4.30739208448035e-46
OTU4476964	0.792321226056965	0.933916203042936	0.347667308395339	0.692935106000999	2.82096402143477e-31	0.872174330524883	0.998351084606317	7.72999454893155e-31
OTU189651	0.266678921721758	0.34800900391293	0.101370237430499	0.953635693012519	3.3890928100603e-06	0.402613636047811	0.998351084606317	3.9884271175236e-06
OTU113003	0.406674447001488	0.232949316887062	8.81874149951922e-05	0.907005404931431	0.0775513961641014	0.000941992970289883	0.998351084606317	0.0791803295995118
OTU173876	0.210372952065364	0.205513588231917	0.990152332362295	0.86204934988892	1.28939261664874e-08	0.999999461192889	0.998351084606317	1.63997832242695e-08
OTU329668	0.469274442002337	0.492546272504685	0.956541204098	0.41880454086769	2.34460115436564e-43	0.999999461192889	0.998351084606317	1.62811434197564e-42
OTU179562	0.396550077754947	0.358506945762654	0.8590489862725	0.508690561622556	2.04428627964751e-52	0.999999461192889	0.998351084606317	4.76148345967899e-51
OTU495079	0.0453888426613452	1.08368139607523	8.32018232578636e-42	0.185091209184767	0.000688233237398775	1.03355153780324e-39	0.998351084606317	0.000747033747001777
OTU198450	0.397608012632063	0.31607989601388	0.151169140693812	0.921269891298601	8.93786576236641e-11	0.526501866964742	0.998351084606317	1.20974986953095e-10
OTU584978	0.528166080462589	0.486260993353438	0.887894621427657	0.835969551199689	3.50410533363536e-37	0.999999461192889	0.998351084606317	1.34625077766472e-36
OTU176337	0.661091666033115	0.386940389984303	0.00298486552756159	0.531749038318239	2.37606927268882e-25	0.0219484487815431	0.998351084606317	4.93763094213029e-25
OTU335448	0.334609444799892	0.202835989402427	0.00351751819931361	0.590548640683074	8.17500327852065e-12	0.025371518366662	0.998351084606317	1.13677284395349e-11
OTU178965	0.361100622757681	0.513987676861798	0.182904385671575	0.536106124127303	2.53363753865177e-43	0.592716241103827	0.998351084606317	1.74852269642758e-42
OTU4325096	1.26855458520266	1.32070714757065	0.866111869428198	0.611010897094652	2.13286199574698e-36	0.999999461192889	0.998351084606317	7.69206358466169e-36
OTU157453	0.836984004282019	0.729255330273698	0.361890441833875	0.571012272671703	5.72679670375651e-30	0.886789250377588	0.998351084606317	1.45512698063631e-29
OTU3779973	0.339872872585493	0.313139074786478	0.803707980946147	0.627248035761551	3.82246267557746e-08	0.999999461192889	0.998351084606317	4.76954606171384e-08
OTU369079	0.446644716665572	0.357729802798598	0.191724643888326	0.873863481116142	1.38685550730588e-08	0.60601327588779	0.998351084606317	1.75794156141494e-08
OTU180082	2.58741815150347	2.51683645913243	0.794101835354809	0.701150259861441	1.82423948101044e-42	0.999999461192889	0.998351084606317	1.15880667032368e-41
OTU2617854	0.961195383876512	0.739418205999081	0.0559655905851988	0.621876351444628	2.51436618872579e-35	0.260706376142718	0.998351084606317	8.49263262536385e-35
OTU4387453	0.743128522105921	0.770664896504175	0.941914062059358	0.223721385947371	9.86014405332257e-19	0.999999461192889	0.998351084606317	1.6283073931484e-18
OTU195883	0.209944033764454	0.192869522342833	0.890451734590915	0.287688933718259	4.42000097241219e-08	0.999999461192889	0.998351084606317	5.50898671923839e-08
OTU4331723	0.833626104102194	0.725232412066413	0.156330232791148	0.781910000246668	3.32967627307975e-11	0.536126381167187	0.998351084606317	4.54527237277553e-11
OTU177217	0.966691562550643	1.12239007547083	0.20740405063591	0.257524921316602	1.27506701773572e-31	0.635281448249172	0.998351084606317	3.56381231457134e-31
OTU328105	0.102984579342152	0.144054268028338	0.186576745413807	0.526823073071573	0.202599914386152	0.599404601645508	0.998351084606317	0.204613102333982
OTU366727	0.810214032185261	0.809938174836863	0.999995560690388	0.228048852836769	2.72906032310735e-42	0.999999461192889	0.998351084606317	1.63159863167594e-41
OTU182799	1.45555848951392	1.28181567940103	0.205116131294205	0.282523992560047	7.85961287678331e-19	0.633480206593705	0.998351084606317	1.30178476981389e-18
OTU188887	1.33401849613919	1.37563572985524	0.824001922278106	0.869625508653746	4.6317470714879e-23	0.999999461192889	0.998351084606317	8.83667785993766e-23
OTU364341	0.517708824010822	0.492567406628199	0.954704615932039	0.752858218404885	8.6615323802459e-79	0.999999461192889	0.998351084606317	9.68359320111491e-76
OTU183147	0.292605823794928	0.352561481924192	0.578735174531272	0.917420320575053	5.59325054701648e-26	0.999999461192889	0.998351084606317	1.19182706038618e-25
OTU174279	0.827690108218101	0.859725887007845	0.93529894431068	0.299354741870746	5.67079432419067e-37	0.999999461192889	0.998351084606317	2.14946585198396e-36
OTU178557	0.31205130456562	0.293600425127523	0.944562031198866	0.741904018330939	1.68961448530466e-48	0.999999461192889	0.998351084606317	2.27589035490435e-47
OTU360518	1.08154878329336	0.920020164117951	0.29321413001887	0.317976874850618	1.88535012295685e-42	0.790184315551881	0.998351084606317	1.19085956918969e-41
OTU180659	0.506864627405002	0.435399610823861	0.517183991979874	0.304669229066276	3.61352096594605e-25	0.999999461192889	0.998351084606317	7.41269071546363e-25
OTU187350	0.237449756220815	0.258353588130692	0.909161056609793	0.407246977650208	7.00506641641046e-28	0.999999461192889	0.998351084606317	1.6048492322842e-27
OTU4127460	1.71349999821721	1.35095185991577	0.00150433578078429	0.385663505135429	2.96098077443867e-31	0.0119279957653676	0.998351084606317	8.09383008758542e-31
OTU182497	1.20417590924276	1.049869720003	0.253080224549007	0.969803350648077	1.94627656635602e-46	0.729236317128324	0.998351084606317	1.89930082400602e-45
OTU182491	0.408490560836885	0.426769100759467	0.920096895824505	0.100258028761155	0.00042380847888437	0.999999461192889	0.998351084606317	0.000464983198618966
OTU3096648	0.56142070842833	0.468658625252063	0.458769159418412	0.304198791245217	1.59652562904775e-46	0.999812709999581	0.998351084606317	1.57957137457999e-45
OTU185059	0.373628186325886	0.316778073845149	0.518711107147078	0.171168268874987	3.87657172946836e-12	0.999999461192889	0.998351084606317	5.4515813755291e-12
OTU362344	0.364961625870921	0.4097473366031	0.59197596077331	0.107806945098542	4.16052038755485e-07	0.999999461192889	0.998351084606317	5.05593673183296e-07
OTU199698	0.593950519173237	0.598143604480261	0.997568901111823	0.179915310676548	4.34020528029611e-13	0.999999461192889	0.998351084606317	6.23695308916587e-13
OTU186592	0.816731013186597	0.959976473122896	0.347079396564091	0.79131496016977	1.9592892895046e-55	0.872174330524883	0.998351084606317	7.06608201827788e-54
OTU199524	0.61548730771115	0.5284092421519	0.251880351558332	0.636397898120505	2.48919665759053e-11	0.728715839703944	0.998351084606317	3.41462805298922e-11
OTU1089121	1.08562426829653	0.408961345211929	1.70183657274803e-26	0.21891987274786	0.0687008050649041	9.51326644166151e-25	0.998351084606317	0.0702079525251945
OTU4468234	3.54451318614591	3.51039295237152	0.92360456625279	0.797008713331073	2.36709780506623e-51	0.999999461192889	0.998351084606317	5.08926028089239e-50
OTU291711	0.296632703065666	0.356814898974708	0.19598917384753	0.704728005242591	0.000428597180360691	0.613770017819436	0.998351084606317	0.000469776125140444
OTU369017	0.49551481995653	0.400478198014497	0.354407744874595	0.400840435571249	5.24511650460474e-29	0.880008816166801	0.998351084606317	1.27202608506466e-28
OTU4349660	1.14933649179587	1.05619363863861	0.593337938771108	0.700274002354271	4.14749845702423e-30	0.999999461192889	0.998351084606317	1.06107626429133e-29
OTU188321	0.751069129809824	0.811359203700357	0.758797950288879	0.462772648489729	1.91725699028606e-42	0.999999461192889	0.998351084606317	1.20420972760664e-41
OTU181914	1.1443649427812	1.09806491127179	0.869149109710495	0.378854808547113	6.97610527639016e-39	0.999999461192889	0.998351084606317	3.1833819179609e-38
OTU328892	0.476848409837176	0.49652977581269	0.96045323536457	0.593574828172172	2.64297746511885e-22	0.999999461192889	0.998351084606317	4.90024677612418e-22
OTU195757	0.41460915748888	0.414971168893841	0.999985162802666	0.736515273066867	5.29801620134179e-41	0.999999461192889	0.998351084606317	2.78083667281696e-40
OTU177234	0.162298214370411	0.178116219295537	0.875322322817953	0.73285250998074	0.00273732818375071	0.999999461192889	0.998351084606317	0.00288983277566884
OTU177237	2.32778013209527	2.4850755894211	0.197774858665667	0.709232202696754	3.1562899643482e-24	0.617632100525741	0.998351084606317	6.27888288281368e-24
OTU989234	0.647788560137256	0.759318171082998	0.518489802165597	0.787126829589984	2.24266754693734e-52	0.999999461192889	0.998351084606317	5.11694350505296e-51
OTU181003	0.713211864883132	0.678494898656876	0.912144688066854	0.95838559026085	1.96801654117583e-33	0.999999461192889	0.998351084606317	6.04462223361149e-33
OTU181008	0.434709780393542	0.348964164581939	0.390397403248428	0.590516596721016	1.19142086622487e-19	0.924996964453235	0.998351084606317	2.012097474984e-19
OTU182264	0.572494639607968	0.521167794028125	0.795392623555604	0.690004153254924	2.97293821203407e-35	0.999999461192889	0.998351084606317	1.0011279882693e-34
OTU191180	0.714443384679486	0.671068291910886	0.853050316474314	0.934869170129151	1.06415614931688e-38	0.999999461192889	0.998351084606317	4.77801837323804e-38
OTU176785	0.90789941136242	0.956199222485837	0.780789729404721	0.696117038480659	1.27010871993e-15	0.999999461192889	0.998351084606317	1.93986550393681e-15
OTU4370025	0.412323611052198	0.447655645721236	0.864943552512013	0.451692257342591	3.69220185533772e-32	0.999999461192889	0.998351084606317	1.07217705825132e-31
OTU185588	0.895902971096672	1.0866760307781	0.078870618268808	0.456919011987715	1.82600676282432e-37	0.333708092358184	0.998351084606317	7.18829422830137e-37
OTU560336	1.15129497465928	1.11581144950969	0.948053457169536	0.708610322912449	9.48384370023593e-37	0.999999461192889	0.998351084606317	3.54613286182735e-36
OTU180637	1.52897566897026	1.60725311437414	0.765594143384323	0.807871855941833	4.04606901001215e-49	0.999999461192889	0.998351084606317	5.9519804647284e-48
OTU174439	1.55045128296009	1.6342144345134	0.713174336160414	0.720534014224729	3.07168805833134e-39	0.999999461192889	0.998351084606317	1.43688169423198e-38
OTU182854	0.351408383955654	0.334479925082781	0.913704694396368	0.803916895412062	1.05823772700653e-11	0.999999461192889	0.998351084606317	1.4697015885631e-11
OTU189205	0.506133336163846	0.508077811810648	0.999739320480292	0.55190942241335	1.64290904231681e-68	0.999999461192889	0.998351084606317	4.59193077327548e-66
OTU189754	0.619386846543171	0.366598859311528	0.00175654341538819	0.8318081841916	3.37777203232132e-29	0.0136376079055833	0.998351084606317	8.27911631713392e-29
OTU3333303	1.26186899858261	2.86665913225622	2.43202373927226e-55	0.124617794671489	0.0161906597396021	1.3595012702532e-52	0.998351084606317	0.0167603311008104
OTU174924	0.403127705477082	0.287877440165794	0.0514589706865132	0.217576573835395	7.84152822845641e-13	0.246914717714686	0.998351084606317	1.11679344705914e-12
OTU294922	0.155198449840728	0.170661130823315	0.822309719805401	0.411288572848604	0.0339887607108625	0.999999461192889	0.998351084606317	0.034958081393509
OTU215231	0.660856061212018	0.415284320524608	2.28373942567186e-05	0.666708474390548	3.053965093099e-07	0.000280573700868257	0.998351084606317	3.72743774463394e-07
OTU1100972	0.719476407755378	0.446053061159411	0.000424237697552359	0.106307557947223	2.79404866893128e-05	0.00405382688772254	0.998351084606317	3.19075220823818e-05
OTU193572	0.218615688943729	0.201482697629101	0.897022072478804	0.130962011028307	1.81432532115103e-14	0.999999461192889	0.998351084606317	2.69736131522187e-14
OTU191043	1.13050223315696	1.03293611229027	0.587902866568252	0.346241689688458	1.27805339344771e-37	0.999999461192889	0.998351084606317	5.19586797772562e-37
OTU644946	0.455104900546335	1.82576940452677	1.26610218019648e-50	0.397939592140949	0.261314035837089	2.35917039576611e-48	0.998351084606317	0.263197380239518
OTU195207	0.34542079909484	0.296815430256289	0.723360746521216	0.7921227166753	6.0836688657327e-26	0.999999461192889	0.998351084606317	1.29306878172798e-25
OTU850905	0.405496657937617	0.421727040537214	0.97816981859951	0.88123467856105	2.00503387269555e-45	0.999999461192889	0.998351084606317	1.76506131470364e-44
OTU196518	0.180031154700013	0.231683612093997	0.293955193659361	0.286267388100624	1.29565193155305e-06	0.790184315551881	0.998351084606317	1.55089813648428e-06
OTU176660	1.2844101204095	1.2732553921656	0.995060380131934	0.71256561387664	2.70290957690884e-42	0.999999461192889	0.998351084606317	1.62465210052908e-41
OTU182117	0.456116088124555	0.455407034416461	0.999907219915017	0.343945424120505	2.93693388544219e-18	0.999999461192889	0.998351084606317	4.80745546694637e-18
OTU555945	0.730200572074686	0.467574515793028	0.0006581868986389	0.416146261879378	3.22904217419304e-07	0.00593429800547008	0.998351084606317	3.93682568238585e-07
OTU291733	0.553672527970183	0.668117844827883	0.230449470546607	0.719059217875848	1.0467157723591e-16	0.685219436359326	0.998351084606317	1.64357897963128e-16
OTU365717	0.559546460120124	0.680420762407779	0.107278610145412	0.47294661581891	7.06077030967801e-22	0.414726794122817	0.998351084606317	1.2814839620487e-21
OTU197112	0.510564968252821	0.453189648966402	0.737360143259138	0.777511904154642	3.71283052728636e-47	0.999999461192889	0.998351084606317	3.95328050429158e-46
OTU183532	0.331808242805124	0.343851055240556	0.96103002784983	0.911584542208256	5.15140792510931e-05	0.999999461192889	0.998351084606317	5.81157826465409e-05
OTU332732	0.371995218138379	0.353284772347199	0.925554496151215	0.0156691632806034	2.83029945793121e-19	0.999999461192889	0.998351084606317	4.72279819995089e-19
OTU4331760	0.675919313609159	0.466969560790105	0.0199379229814462	0.380265100982	9.53147593056083e-32	0.111787157244525	0.998351084606317	2.69095709352702e-31
OTU193364	0.488736439967866	0.675659168417647	0.0186483163646936	0.19673761442896	1.57427420721662e-22	0.105831561907246	0.998351084606317	2.95308483836944e-22
OTU193367	0.212707677298055	0.214610526012101	0.998184253020968	0.157107524200722	0.000107311853217195	0.999999461192889	0.998351084606317	0.000120335658873444
OTU308860	2.04607280157587	1.85067253027758	0.0998757613445991	0.906453894569141	1.80480908858394e-31	0.400219000656852	0.998351084606317	5.01934467919614e-31
OTU184610	0.971153045875385	1.27864251483145	0.00930176625262514	0.947430883914031	3.65333937921685e-36	0.0601119923146526	0.998351084606317	1.30493080701739e-35
OTU167502	1.0891558579809	0.779873809619691	0.00148376719373822	0.331629886504785	3.05607628411631e-30	0.0119249922896579	0.998351084606317	7.90901223528249e-30
OTU183885	1.26803936295322	1.41807555965656	0.357022773272219	0.891304525487465	1.42335944950645e-48	0.880008816166801	0.998351084606317	1.96458748709655e-47
OTU204093	1.05948509462291	1.21247847031666	0.0397216427003244	0.0204865774001275	1.07935136720746e-07	0.202779892871976	0.998351084606317	1.32751906329806e-07
OTU174415	0.378863501176223	0.391174276830218	0.982264405459895	0.161308154515518	4.42802376150679e-51	0.999999461192889	0.998351084606317	9.16764919511962e-50
OTU724120	0.266405830576509	0.164170136553012	0.0199977025482156	0.467212071014681	7.8560700561623e-07	0.111787157244525	0.998351084606317	9.45434480386379e-07
OTU360268	0.549630037614929	0.432397647323068	0.355760631513268	0.264894411480454	1.12180148051935e-31	0.880008816166801	0.998351084606317	3.15119109351919e-31
OTU681357	0.324082073013043	0.339308617491498	0.887558284652967	0.882950809034795	0.0115284485788892	0.999999461192889	0.998351084606317	0.0119784437836414
OTU189828	0.51200140932167	0.520572252847939	0.991726797013271	0.350597093787604	3.13141967016476e-23	0.999999461192889	0.998351084606317	6.04650637520588e-23
OTU183703	1.12182730484972	1.03954147584201	0.626536942588167	0.871866668377338	2.44776118039192e-32	0.999999461192889	0.998351084606317	7.14516187905526e-32
OTU192308	0.75735580717315	0.725470941640019	0.935198143610753	0.973521604128091	1.45682178019614e-28	0.999999461192889	0.998351084606317	3.45801857804518e-28
OTU212481	0.612516429566951	0.623397922994691	0.987517730284551	0.655066949079165	9.89602710443416e-26	0.999999461192889	0.998351084606317	2.07965381630778e-25
OTU192302	0.380568557974188	0.405349527636294	0.899526815765852	0.100581035266143	7.41539075329065e-17	0.999999461192889	0.998351084606317	1.17096142121171e-16
OTU208972	0.448562708291284	0.398835622110654	0.828540230371351	0.583544514826877	2.40499730015135e-16	0.999999461192889	0.998351084606317	3.71893081821468e-16
OTU318190	0.641402439240041	0.60481387509619	0.888180853377309	0.447130330091909	2.15588924718549e-38	0.999999461192889	0.998351084606317	9.48930778879283e-38
OTU4387246	0.371833416520294	0.305405930125633	0.466254533103854	0.164966657391982	3.37914047670788e-25	0.999999461192889	0.998351084606317	6.94463061205775e-25
OTU2356817	1.00522586254144	2.51333396157885	5.06724653032917e-51	0.453246132699734	0.383545936553471	1.1330363241816e-48	0.998351084606317	0.385615429016889
OTU839684	0.538640123429228	0.303439931281747	0.000684936360174131	0.449991694713834	1.03596827071816e-21	0.00598249102089592	0.998351084606317	1.87110262788837e-21
OTU4454241	0.029134421594562	0.469164967700509	1.1269135003008e-24	0.263968176134225	0.592758059782572	5.24953872223455e-23	0.998351084606317	0.594352924517413
OTU4393962	0.593792993084006	0.19246553330017	8.00336016428412e-15	0.165680071086522	0.0317503245562136	1.75446209091562e-13	0.998351084606317	0.0327160026302736
OTU193551	0.320667094149354	0.506946632883312	0.041312680881144	0.574385464801785	4.53660164811613e-35	0.208993562104611	0.998351084606317	1.50950019124817e-34
OTU386273	0.0972546798225398	0.854504748062158	2.58336569022577e-23	0.58098333710932	0.00117259804310498	1.15528113666896e-21	0.998351084606317	0.00126175612337957
OTU173811	0.511598190403457	0.446481821628595	0.671039271333665	0.362358900809212	1.26341069049142e-30	0.999999461192889	0.998351084606317	3.33135177351275e-30
OTU1721299	0.476781060793767	0.542462047020667	0.395150924609693	0.516563278524359	1.20485216985997e-06	0.927310413694583	0.998351084606317	1.44375640504121e-06
OTU196957	0.323623760844877	0.354450268255323	0.692205513565827	0.533805083845354	0.000197902874364876	0.999999461192889	0.998351084606317	0.00021884808460923
OTU4426438	0.614176942111408	0.686472259518929	0.416313414533815	0.129053277378981	5.83941819850364e-12	0.957692175820586	0.998351084606317	8.16058693240884e-12
OTU178675	0.812250940411553	0.792317316696211	0.977638676304327	0.797474418497738	1.70143791506156e-45	0.999999461192889	0.998351084606317	1.50968856272923e-44
OTU178904	0.592163860494449	0.670873113369762	0.693050508137591	0.841682840124298	4.06284908264527e-53	0.999999461192889	0.998351084606317	1.0323330169085e-51
OTU4370941	0.495318506844085	0.3870795714671	0.389579651833368	0.518249065557178	7.47231245795218e-38	0.924996964453235	0.998351084606317	3.11718109253378e-37
OTU176008	1.76842167049929	1.93443144814749	0.107576717616831	0.388594273436364	1.34202823967219e-19	0.414726794122817	0.998351084606317	2.26302801199624e-19
OTU178012	0.526962711896662	0.854168892704424	0.00179589302853601	0.661635064936318	5.02524136386748e-20	0.01383312314886	0.998351084606317	8.61690160245988e-20
OTU178015	1.22404270767546	1.03766271614863	0.194033406565074	0.916416714127451	3.12739833243071e-28	0.611068587435922	0.998351084606317	7.2994391141076e-28
OTU178016	0.419502068134599	0.459674311317965	0.864583903047392	0.297244637473645	2.1597538228638e-50	0.999999461192889	0.998351084606317	3.7728199593152e-49
OTU225259	0.691934716544481	0.693977677205831	0.99975828731624	0.994135931158282	1.19630140852933e-44	0.999999461192889	0.998351084606317	9.41876742771685e-44
OTU819353	0.300053596213223	0.218777144486339	0.172392515758318	0.274039393845816	1.56399141634372e-14	0.573707055092923	0.998351084606317	2.33450254135151e-14
OTU185244	1.24353478834845	1.31810769537581	0.744281033823534	0.903612192320673	5.78155927358683e-47	0.999999461192889	0.998351084606317	5.87616660715461e-46
OTU175754	0.192629741932061	0.186736205067026	0.984195743725611	0.0890600233614469	1.47913673399258e-09	0.999999461192889	0.998351084606317	1.91619335875284e-09
OTU196322	0.210865883606982	0.208962719349796	0.997748028908026	0.91516690954711	0.00147947677503153	0.999999461192889	0.998351084606317	0.00157980423542049
OTU195798	0.342038051475821	0.329263806167296	0.957293915971032	0.898101722056285	6.42920805136253e-12	0.999999461192889	0.998351084606317	8.96241222122608e-12
OTU308598	2.34012900889752	2.10540570147527	0.0475937396555206	0.788353753888446	2.33641299829491e-44	0.232357209322585	0.998351084606317	1.74140648806247e-43
OTU177905	0.878019480993953	0.895912933814362	0.984477786492606	0.799181156148277	2.49581886157447e-63	0.999999461192889	0.998351084606317	2.53665953385478e-61
OTU182735	0.808170839225615	0.679130735678542	0.255861396012523	0.271725100867259	1.11951085452192e-23	0.735354860519282	0.998351084606317	2.1919669620937e-23
OTU4430680	0.0536611126318747	0.877051087789007	8.19257169238905e-33	0.23985957271106	0.244836259448614	6.10619676806064e-31	0.998351084606317	0.246823208353066
OTU165926	0.250791756932092	0.319969777190429	0.263160050074138	0.609994379664893	5.00241503922992e-07	0.74484287590604	0.998351084606317	6.06583515602934e-07
OTU513445	0.637658301956266	0.804848606246532	0.204579370925653	0.539255004447814	6.09533307588089e-40	0.633480206593705	0.998351084606317	2.96286190384123e-39
OTU4326869	0.374808692848529	0.360743381336721	0.955805326226571	0.583335996058234	1.88701044930423e-09	0.999999461192889	0.998351084606317	2.43050424230659e-09
OTU180771	0.377839087860731	0.439866423100148	0.334079337001281	0.810816681150253	6.07666912647546e-08	0.856652978824387	0.998351084606317	7.54019543107609e-08
OTU2243510	0.850617763116273	0.796679172724685	0.660951866157481	0.574536960315553	1.93661093533716e-10	0.999999461192889	0.998351084606317	2.58986964797481e-10
OTU186139	1.24693233552439	1.02583966028502	0.0839324875552975	0.332152656512107	9.67309813156305e-33	0.348834650880381	0.998351084606317	2.85343633537929e-32
OTU186133	0.484396854441893	0.420344572663927	0.744072612243141	0.38410063874777	7.39356453376733e-45	0.999999461192889	0.998351084606317	5.98985880344338e-44
OTU186130	0.18675553627081	0.191491964236594	0.990264580822301	0.434748410104715	0.002808789956473	0.999999461192889	0.998351084606317	0.00296247846352529
OTU2362317	0.317455741253638	0.284521809513138	0.607930648121232	0.696016770886495	4.15389607222251e-06	0.999999461192889	0.998351084606317	4.87309108997353e-06
OTU198511	1.12506665394357	1.23941342926212	0.530956815911459	0.633718047410268	1.01319597541781e-34	0.999999461192889	0.998351084606317	3.2928869201079e-34
OTU360240	0.596463776063176	0.640642082559713	0.896516040703187	0.868449352734679	4.1577076296558e-16	0.999999461192889	0.998351084606317	6.40264067486939e-16
OTU4473664	0.104031412324276	0.768022188076677	3.79312259969923e-16	0.282737080226786	0.00109966499996462	1.00468569406668e-14	0.998351084606317	0.00118555975888182
OTU174749	0.321699341703801	0.35186689057813	0.765032555399614	0.728163127749288	0.000135592838030736	0.999999461192889	0.998351084606317	0.00015098883756809
OTU178242	0.587249360465925	0.648295969348871	0.732228647279816	0.872459766692894	5.59668342310149e-26	0.999999461192889	0.998351084606317	1.19182706038618e-25
OTU187668	1.96270401576354	1.51413175491757	1.72578635389181e-06	0.168928293508032	3.10349812790091e-18	2.50575213461175e-05	0.998351084606317	5.0652713970704e-18
OTU158836	0.416918830064491	0.342041320895792	0.452689842211801	0.849362140002073	3.86026554275477e-21	0.998239139236278	0.998351084606317	6.88321670940962e-21
OTU182890	0.865055349996806	0.807580920777727	0.852674872195576	0.774484355904637	1.02206362961303e-54	0.999999461192889	0.998351084606317	3.08828956191181e-53
OTU147085	1.28480946932069	1.38044679860214	0.681142327592879	0.287948668564415	2.76889233027242e-37	0.999999461192889	0.998351084606317	1.07486861987659e-36
OTU192857	0.764460339653017	0.7167332136723	0.847800447965059	0.678518732928497	5.66976025773435e-27	0.999999461192889	0.998351084606317	1.2627075633759e-26
OTU1053898	0.140900553274686	1.36726915759978	7.36365586261413e-37	0.353576739395993	0.000252353076694895	7.48415204945691e-35	0.998351084606317	0.000277961319945707
OTU350091	0.447676906588151	0.309701990678159	0.0742385468583425	0.116901331522692	7.49767138248597e-19	0.319677374482075	0.998351084606317	1.24367902160524e-18
OTU174960	0.7671968911929	0.746524139338119	0.968938095356217	0.986495971040514	2.59167941256596e-31	0.999999461192889	0.998351084606317	7.11915868120085e-31
OTU988375	0.52707714872851	0.497923477339772	0.920143216394196	0.790053654852824	3.09449579115153e-35	0.999999461192889	0.998351084606317	1.0389328211734e-34
OTU185034	0.264600751652729	0.247450420301863	0.930827448669419	0.67728640457105	8.60449826075823e-24	0.999999461192889	0.998351084606317	1.69661888104545e-23
OTU195674	0.607369431156719	0.554408084028628	0.835768382513928	0.828471215817155	3.11394123698182e-64	0.999999461192889	0.998351084606317	3.86820700327298e-62
OTU177732	0.149124191832527	0.17482776307003	0.713690241011893	0.658760345291101	9.02260343651571e-18	0.999999461192889	0.998351084606317	1.46192328145284e-17
OTU4331217	0.54359702942963	0.37613004133813	0.0202645497955236	0.890332768603827	1.85066252360424e-16	0.112715257071619	0.998351084606317	2.87766439692565e-16
