Selenomonas	0.659287435792505	0.628	0.753550841212586	0.754	0.3490958	0.7593388	0.574981317647059	0.924412452173913
Neisseria	0.235004741093537	0.5	0.290267257042629	0.29	0.4515092	0.8583487	0.702347644444444	0.967529472
Akkermansia	1.5448029175026	1.213	1.19516111420473	1.195	0.01844699	0.02314658	0.0534326606896552	0.0670452662068965
Segniliparus	0.0402420337630765	0.32	0.686818110467169	0.687	5.027181e-13	1.410332e-16	6.0326172e-12	1.9744648e-15
Alkaliphilus	0.317477394576734	0.478	0.422856284222697	0.423	0.110802	0.09675884	0.261654866666667	0.213887962105263
Peptoclostridium	2.02222639464762	0.856	2.14230475732854	2.142	0.2547205	0.3847396	0.477934613333333	0.5817444
Oscillibacter	3.3745367590464	0.451	3.39328234748538	3.393	0.726309	0.8201507	0.810066815384615	0.956842483333333
Fibrobacter	0.95511995192608	0.739	0.862729066927008	0.863	0.342343	0.3095346	0.574981317647059	0.520018128
Eubacterium	3.71435748934067	0.372	3.58709318801551	3.587	0.01390108	0.01405112	0.0427479	0.0513171339130435
Methylobacterium	0.552994151647525	0.635	0.444132246388137	0.444	0.1619896	0.2021681	0.3239792	0.353794175
Ruminiclostridium	1.80418789536512	1.181	1.59962653464203	1.6	0.1541558	0.2005467	0.315831395121951	0.353794175
Jonesia	1.12819338307104	0.667	0.785187069816173	0.785	0.0002198231	3.049454e-05	0.00108618472941176	0.000160096335
Escherichia	0.794267159656546	0.9	1.45010409604203	1.45	1.223722e-06	3.023474e-06	8.566054e-06	1.8140844e-05
Haemophilus	0.544594290183649	0.8	0.513025388645444	0.513	0.7522049	0.9283666	0.810066815384615	0.97478493
Ralstonia	0.547682010596594	0.717	0.687115349620382	0.687	0.1502615	0.1505727	0.31554915	0.294142018604651
Alistipes	3.02278160843026	0.716	2.62776008255564	2.628	6.847167e-05	2.014837e-06	0.000383441352	1.30189467692308e-05
Geobacter	2.33337861994204	0.628	2.02919483873792	2.029	8.459824e-05	5.99828e-06	0.00044414076	3.3590368e-05
Caldilinea	0.243347143546335	0.447	0.134849230776117	0.135	0.02474908	0.155397	0.069297424	0.296667
Propionibacterium	0.213709450003769	0.419	0.294739258391732	0.295	0.1320814	0.02969905	0.291969410526316	0.0804748451612903
Desulfotomaculum	1.30536621626967	0.736	1.16626453862083	1.166	0.1121378	0.108337	0.261654866666667	0.2275077
Lachnoclostridium	3.20611143014749	0.44	3.19883283899309	3.199	0.8991316	0.3878296	0.929596243902439	0.5817444
Coriobacterium	0.572085756151038	0.646	0.139677696986009	0.14	4.492469e-10	1.792326e-08	3.77367396e-09	1.50555384e-07
Porphyromonas	0.699484414029582	0.511	1.49491230035794	1.495	5.983765e-12	2.188345e-09	6.28295325e-11	2.04245533333333e-08
Ketogulonicigenium	0.501414656180443	0.884	0.571121466445113	0.571	0.550947	0.3607691	0.736639292307692	0.571784988679245
Caldicellulosiruptor	0.106561905046208	0.211	0.1945895263632	0.195	0.007815591	0.01604501	0.0298413474545455	0.056157535
Cellulophaga	0.284512871627371	0.346	0.272774270326727	0.273	0.7902678	0.8891281	0.840284749367089	0.97478493
Mobiluncus	0.19108168341642	0.424	0.825041042551297	0.825	3.475372e-11	1.879398e-10	3.24368053333333e-10	1.9733679e-09
Parabacteroides	3.42472709003	0.609	3.35206668550784	3.352	0.3614458	0.3394517	0.583873984615385	0.559096917647059
Coprococcus	3.18297419393926	0.611	3.03575002704876	3.036	0.07528232	0.1162117	0.191627723636364	0.238092263414634
Atopobium	0.44302442890151	0.589	0.267009866628288	0.267	0.0104179	0.01950781	0.0380479826086957	0.0630252323076923
Paenibacillus	0.257814951047885	0.53	0.224955836977659	0.225	0.6187626	0.986805	0.784343731343284	0.986805
Odoribacter	2.24063415031402	0.93	2.1930327189497	2.193	0.6913439	0.4102739	0.810066815384615	0.604614168421053
Staphylococcus	0.245066137286005	0.436	0.308527668245822	0.309	0.2560364	0.09461643	0.477934613333333	0.213887962105263
Acinetobacter	0.0655372973027664	0.254	0.983742502071734	0.984	1.304117e-21	2.965698e-23	2.19091656e-20	6.2279658e-22
Variovorax	0.709579600105072	1.025	0.702683521591413	0.703	0.9584507	0.8638656	0.9584507	0.967529472
Pantoea	0.702499851746204	0.58	0.817370931067271	0.817	0.1475815	0.1930001	0.31554915	0.352434965217391
Dehalococcoides	0.151055914916945	0.297	0.142791542221236	0.143	0.8220676	0.9506262	0.86317098	0.978013214457831
Modestobacter	0.167132909428709	0.268	0.147304425475623	0.147	0.541004	0.7763127	0.736639292307692	0.93157524
