Taxa	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Dehalococcoidia	0.198409876302894	0.357902456737845	0	4.08606344917769e-05	0.0453285973123999	0.0486242596649127	0.000925599450464887	0.535449525475579	0.000174481566286591	5.65762631424604e-05	0.233118500463771	0.0700189339174743	0.00238011287262399	0.75683673744591	0.000418755759087818
Alphaproteobacteria	1.43499851383996	1.56532557607006	1.417451806278	1.42845533462881e-09	0.311910384173599	0.986594170974583	0.494998438280785	0.283983478217756	4.48231486251358e-14	2.70654694982302e-09	0.863751833096119	0.986594170974583	0.524115993473773	0.730243229702801	8.06816675252445e-13
Gloeobacteria	0.128399790638779	0.113820306960726	0	0.00336304066713651	0.946301853615251	0.0722819403442952	0.213556086134323	0.64269239504457	0.00674701436684622	0.00366877163687619	0.998815044225214	0.0929339232998082	0.295693042339831	0.771230874053484	0.00971570068825856
Erysipelotrichia	1.64202430080606	1.57569945634243	0.319243477490286	2.19865126094644e-22	0.805556023123731	2.80886425230165e-14	7.34856619999391e-13	0.216960239408449	6.05983392802248e-05	1.58302890788144e-21	0.998815044225214	1.68531855138099e-13	4.82480722041601e-12	0.730243229702801	0.000167810785699084
Phycisphaerae	0.137786830952694	0.1070191239523	0	0.000698401801424857	0.806356983220753	0.0704420149471627	0.300700660870542	0.831840745313498	0.00333723704203916	0.000838082161709829	0.998815044225214	0.0929339232998082	0.373283579011708	0.870363561075633	0.00546093334151863
Chrysiogenetes	0.101668369992943	0.230455378442459	0	5.94877799112642e-06	0.0126883558115745	0.171159733063588	0.00167680697739658	0.0533803507204658	0.000616104600276323	9.73436398547959e-06	0.0913561618433361	0.198766141622231	0.0040243367457518	0.42958029965577	0.0013046920947028
Epsilonproteobacteria	1.23631456979802	1.45996455156993	0.249820369518342	1.50507974450824e-17	0.131599304878337	8.75647665488088e-10	1.2362011414524e-10	0.228534046893552	5.34270882305225e-07	7.74041011461383e-17	0.473757497562013	3.9404144946964e-09	6.35760587032662e-10	0.730243229702801	1.60281264691568e-06
Betaproteobacteria	1.41983060705472	1.43269864304214	1.1355248284104	3.10629386046106e-10	0.990187854176005	0.0527256770966219	0.0915788892369802	0.422732359529838	7.33669416694873e-09	6.21258772092212e-10	0.998815044225214	0.0730047836722457	0.143340870110056	0.75683673744591	5.28241980020308e-08
Bacteroidia	4.32089349938983	4.07286368918928	2.08827184615601	2.35346197615034e-35	0.0270277844053348	1.66533453693773e-15	1.66533453693773e-15	0.798561588826966	0.00222498198868679	8.47246311414124e-34	0.162166706432009	1.99840144432528e-14	2.99760216648792e-14	0.870363561075633	0.00407332697071525
Planctomycetia	0.362392283870712	0.384221846274642	0.0352537561027599	3.23737625190491e-11	0.95047998833751	0.0012154971107069	0.00333424258529813	0.567627553084432	2.23441485776861e-07	7.76970300457178e-11	0.998815044225214	0.00271214228957362	0.00750204581692079	0.75683673744591	8.50261407348051e-07
Cytophagia	0.752419165069793	0.660016885955632	0.390107808122779	6.54390309632616e-07	0.524741633207001	0.00268643891702325	0.0808383247373103	0.526002360984782	0.00268448382333153	1.1218119593702e-06	0.998815044225214	0.0053728778340465	0.13228089502469	0.75683673744591	0.00460197226856833
Thermodesulfobacteria	0.189977399001811	0.136624686153274	0.0447182510934897	0.0623325648763457	0.511568626840392	0.0470742934574132	0.396435663654283	0.0377513942899966	0.845955536647388	0.0623325648763457	0.998815044225214	0.0700189339174743	0.475269678138801	0.42958029965577	0.870125694837313
Unclassified	2.89626325013969	2.87487797940845	2.2285124461359	4.60183491574741e-32	0.735065434975625	1.66533453693773e-15	1.66533453693773e-15	0.277667298181845	0.434775011738188	8.28330284834534e-31	0.998815044225214	1.99840144432528e-14	2.99760216648792e-14	0.730243229702801	0.460350012428669
Deferribacteres	0.138435817449517	0.0996628202374029	0	0.000674447972814438	0.617913878779664	0.023754242487157	0.230420756996118	0.492106126600389	0.0121839060389821	0.000837245759355854	0.998815044225214	0.0407215585494119	0.307227675994824	0.75683673744591	0.0156650220501199
Gammaproteobacteria	4.85386158476468	4.84735035319366	5.06548903159803	7.50744504236752e-13	0.98161333022571	1.57019307900352e-05	0.000140588382982587	0.216934417321562	3.53933259038525e-07	1.94466063515356e-12	0.998815044225214	4.34822698800976e-05	0.000421765148947761	0.730243229702801	1.15832702958063e-06
Aquificae	0.151664669345537	0.121194453073046	0	0.00123676829556151	0.799357319875632	0.0339024209358718	0.19640595051569	0.189843079814602	0.0136610668507367	0.00143624705291014	0.998815044225214	0.0554766888041539	0.282824568742594	0.730243229702801	0.0169585657457421
Sphingobacteriia	0.697303205943899	0.580852560735939	0.0352537561027599	7.56256913670828e-13	0.341827263397137	9.03526864437509e-09	4.3664211024308e-05	0.460016520631213	0.000461205839643863	1.94466063515356e-12	0.878984391592638	3.61410745775004e-08	0.000142901054261371	0.75683673744591	0.00103771313919869
Chlorobia	0.619395859629698	0.431678616676056	0.0813746587491984	2.88951446042532e-16	0.0779371568919025	5.8588870383014e-06	0.0169142412057343	0.485474419923576	7.99016821166957e-08	1.15580578417013e-15	0.329962448367518	1.75766611149042e-05	0.0320480359687596	0.75683673744591	3.59557569525131e-07
Verrucomicrobiae	1.85962450889462	1.61482646806439	0.632661966377829	6.16437641965675e-08	0.600131237524014	0.000538441743432316	0.0245925829573023	0.0563891978356086	1.25252562188564e-11	1.10958775553822e-07	0.998815044225214	0.00129226018423756	0.0442666493231441	0.42958029965577	1.50303074626277e-10
