Taxa	stoolMeans	stoolSD	swabMeans	swabSD	Origin p-value	Time p-value	Individual p-value	Origin (adj p-value)	Time (adj p-value)	Individual (adj p-value)
OTU851668	0.104	0.251	0.599	1.08	4.53664214059885e-10	0.903077560308623	0.000134415492577438	9.22175620579913e-09	0.998351084606317	0.000149827039582827
OTU197624	0.534	0.79	0.608	0.857	0.61462598630021	0.083332292742294	3.30977858030466e-30	0.999999461192889	0.998351084606317	8.52611164235165e-30
OTU179662	1.917	0.908	1.904	0.888	0.986503431413606	0.345002767445215	3.40174602753139e-17	0.999999461192889	0.998351084606317	5.44084700826909e-17
OTU179665	0.534	0.793	0.553	0.794	0.966627853179637	0.801868768133516	1.989481826674e-41	0.999999461192889	0.998351084606317	1.07972848651531e-40
OTU178822	0.476	0.721	0.423	0.729	0.719921188146297	0.581825868237444	1.39726046599059e-36	0.999999461192889	0.998351084606317	5.13860921374171e-36
OTU175703	1.497	1.108	1.368	1.021	0.415356874888487	0.757470727373041	3.17736567236053e-38	0.957461827062533	0.998351084606317	1.3876151647262e-37
OTU178751	0.216	0.359	0.156	0.321	0.157639772717853	0.226170440277162	3.58258367320428e-05	0.538676095286848	0.998351084606317	4.05808363388286e-05
OTU174353	0.155	0.282	0.124	0.246	0.446659801188472	0.493155142623115	0.0338990114292775	0.994752306232493	0.998351084606317	0.0348978773277461
OTU3203801	0.448	0.635	0.697	0.826	0.00133487177479405	0.790785010921081	2.03273263240761e-20	0.0108143959726069	0.998351084606317	3.53986773057898e-20
OTU188735	0.258	0.451	0.281	0.435	0.844315947227489	0.987423445356543	2.9492224895317e-15	0.999999461192889	0.998351084606317	4.4738544685162e-15
OTU181853	0.773	0.969	0.754	0.93	0.976308328713123	0.852416932894948	6.6974582576481e-33	0.999999461192889	0.998351084606317	1.99142508831132e-32
OTU523036	0.586	0.672	0.102	0.257	4.51174089551507e-20	0.484758874609438	0.804565013504999	1.52852312763207e-18	0.998351084606317	0.805285304475013
OTU189282	1.493	1.304	1.163	1.108	0.0128228746056914	0.963308412737083	5.54622965679442e-44	0.0800892391573353	0.998351084606317	4.02641867291958e-43
OTU184349	0.642	0.809	0.651	0.828	0.992923332711241	0.820558718572565	5.55661474389971e-27	0.999999461192889	0.998351084606317	1.2399790985389e-26
OTU180108	0.382	0.722	0.293	0.606	0.347377810556641	0.656989678481905	1.20165895772652e-23	0.872174330524883	0.998351084606317	2.3486970537382e-23
OTU350052	0.365	0.647	0.415	0.683	0.714364230442106	0.720767790871379	1.67675543071041e-22	0.999999461192889	0.998351084606317	3.14005455868381e-22
OTU4325533	2.44	1.284	2.212	1.187	0.133354239371263	0.340903438780264	1.26261585355403e-47	0.484058570185297	0.998351084606317	1.41160452427341e-46
OTU310247	0.221	0.325	0.227	0.305	0.9758862232589	0.535740161356659	0.00120288167067392	0.999999461192889	0.998351084606317	0.00129309779597447
OTU187604	0.185	0.329	0.212	0.322	0.671825836812594	0.29331064249424	0.0425425527681543	0.999999461192889	0.998351084606317	0.0436353889860519
OTU186263	0.576	0.902	0.438	0.808	0.212571521809084	0.247410381483497	1.93992726657244e-30	0.644051385860585	0.998351084606317	5.05556802803726e-30
OTU189866	0.42	0.759	0.449	0.742	0.912533760979827	0.418361680139276	3.91147812436662e-25	0.999999461192889	0.998351084606317	7.97998639241219e-25
OTU246717	0.162	0.363	0.86	1.17	3.50692757148156e-15	0.674738830543767	7.54431029916706e-07	8.52335874981822e-14	0.998351084606317	9.08894279576376e-07
OTU3805726	0.18	0.457	1.319	1.091	1.22247826088578e-34	0.19421056916187	0.00121478338951913	1.13894224639192e-32	0.998351084606317	0.00130463768442112
OTU175397	0.553	0.667	0.482	0.611	0.483349386820948	0.970214063756624	2.4667383867231e-10	0.999999461192889	0.998351084606317	3.28311132899574e-10
OTU2575651	1.199	1.2	1.232	1.158	0.956238943801953	0.750008870161947	9.00589599250011e-48	0.999999461192889	0.998351084606317	1.03799914635207e-46
OTU2550241	0.791	1.184	0.874	1.183	0.750046388992065	0.756834329420906	1.12002536135802e-38	0.999999461192889	0.998351084606317	5.00875341599307e-38
OTU173874	1.236	1.078	1.318	1.18	0.726529050350851	0.673045998749194	6.73505580221559e-38	0.999999461192889	0.998351084606317	2.84143108938756e-37
OTU609964	0.083	0.274	1.182	1.124	6.37564244407354e-34	0.301944896005133	0.0241161786529231	5.09140589462444e-32	0.998351084606317	0.0248955565410601
OTU174842	1.097	1.134	1.086	1.069	0.993202261658028	0.503579974854095	1.43959868333441e-45	0.999999461192889	0.998351084606317	1.2875770623743e-44
OTU174846	0.313	0.5	0.45	0.553	0.0193310191359525	0.812244439887491	4.14073584702473e-13	0.109151916131288	0.998351084606317	5.96564777960521e-13
OTU327704	0.48	0.922	0.477	0.899	0.999247473785295	0.51351278323195	3.2297647544206e-30	0.999999461192889	0.998351084606317	8.33920784166797e-30
OTU198053	0.42	0.772	0.433	0.799	0.984761486623335	0.732049131589293	3.19966825349211e-62	0.999999461192889	0.998351084606317	2.75171469800321e-60
OTU175585	1.035	1.132	0.967	1.071	0.798685645835795	0.762168710339581	2.07144351292704e-46	0.999999461192889	0.998351084606317	1.99644297194175e-45
OTU146620	0.807	0.693	0.829	0.649	0.934989280178685	0.935604577200179	1.61950202898419e-18	0.999999461192889	0.998351084606317	2.65874195066714e-18
OTU4324039	0.247	0.32	0.234	0.313	0.908453109324996	0.316931502025778	0.00222072559334316	0.999999461192889	0.998351084606317	0.00235110910355839
OTU193679	0.717	0.86	0.785	0.883	0.702010175092184	0.252479352106723	1.08735254391641e-32	0.999999461192889	0.998351084606317	3.19910564236459e-32
OTU368175	1.075	1.212	1.072	1.105	0.99955637078439	0.714853830507381	3.3035254887257e-29	0.999999461192889	0.998351084606317	8.11723405801172e-29
OTU553150	0.406	0.544	0.391	0.577	0.958178288819171	0.370107743259585	4.2801221610667e-21	0.999999461192889	0.998351084606317	7.5834811031261e-21
OTU175148	0.764	1.135	0.742	1.077	0.976835787082143	0.880396591668262	2.36844276379112e-39	0.999999461192889	0.998351084606317	1.12199958047393e-38
OTU175497	0.662	0.992	0.578	0.885	0.61745678259449	0.955315531092423	1.10603091146139e-37	0.999999461192889	0.998351084606317	4.51292904749575e-37
OTU326892	0.611	0.538	0.426	0.504	0.000683036848928935	0.982058420862205	0.000128752565099094	0.00598249102089592	0.998351084606317	0.00014392067523254
OTU851938	0.383	0.471	0.404	0.696	0.926277282281896	0.526852960637267	0.00541059704402064	0.999999461192889	0.998351084606317	0.00566390214907778
OTU533969	0.579	0.681	1.006	0.94	2.56522649330984e-07	0.278660535669208	1.08122749293111e-18	4.34533821139455e-06	0.998351084606317	1.78028326523855e-18
OTU183340	0.223	0.559	0.293	0.643	0.454847929514617	0.88393468000337	7.82679186298979e-27	0.999056945377882	0.998351084606317	1.7327432282817e-26
OTU175729	0.299	0.407	0.295	0.424	0.996060648385809	0.919472264311063	0.000642050737620674	0.999999461192889	0.998351084606317	0.0006982614053112
OTU2056702	0.89	0.964	0.857	0.879	0.926673448284686	0.641994558082633	9.06475665332499e-42	0.999999461192889	0.998351084606317	5.14436443574484e-41
OTU304973	0.248	0.427	0.213	0.388	0.651688789588645	0.402233302531365	8.98594691261835e-13	0.999999461192889	0.998351084606317	1.27815377204928e-12
OTU185186	0.681	1.084	0.524	0.845	0.215248006515934	0.925083374713691	5.85969874035855e-27	0.648644936077667	0.998351084606317	1.30241415342363e-26
OTU181871	0.594	0.575	0.887	0.812	5.3032007700145e-05	0.521927562430267	6.83976782747727e-10	0.000594030909230746	0.998351084606317	8.91242474489462e-10
OTU843808	0.403	0.734	0.424	0.774	0.95321313649095	0.885192172195552	8.50323587184862e-35	0.999999461192889	0.998351084606317	2.77160866027019e-34
OTU4372625	0.424	0.635	0.478	0.721	0.681839218210865	0.0280772219818835	1.88913620732785e-17	0.999999461192889	0.998351084606317	3.03456074682836e-17
OTU193446	1.216	0.839	1.29	0.872	0.637183881604493	0.982176129720629	3.49110380487432e-17	0.999999461192889	0.998351084606317	5.57579150549927e-17
OTU580629	0.831	0.757	0.751	0.774	0.520869349837043	0.711762841851278	4.44400767879938e-32	0.999999461192889	0.998351084606317	1.27722380074491e-31
OTU189403	1.678	1.196	1.432	1.116	0.070630803777789	0.391391836194516	9.5732310573038e-26	0.309263617130432	0.998351084606317	2.01940987208786e-25
OTU588429	0.333	0.677	0.418	0.794	0.454695132159673	0.774755497078565	2.47334814231195e-45	0.999056945377882	0.998351084606317	2.12558429136317e-44
OTU192711	0.513	0.539	0.49	0.544	0.896954455954586	0.697442314890515	3.21893722419559e-08	0.999999461192889	0.998351084606317	4.02997963790668e-08
OTU196831	0.319	0.542	0.245	0.453	0.264064653088701	0.158155215342637	8.81955279867725e-16	0.745515864023152	0.998351084606317	1.35443132265401e-15
OTU105440	0.709	0.843	0.847	0.896	0.228164264193676	0.47285068163136	2.51322993166256e-29	0.68023372631608	0.998351084606317	6.20262927946742e-29
OTU175559	0.522	0.67	0.604	0.767	0.462537337702688	0.555579842039742	5.8664305501374e-22	0.999999461192889	0.998351084606317	1.06992974796959e-21
OTU175550	1.383	0.833	1.325	0.895	0.762679095039474	0.473084302849265	1.19159209655679e-13	0.999999461192889	0.998351084606317	1.73689695430312e-13
OTU194097	0.456	0.915	0.425	0.847	0.932460089643592	0.733731408241953	1.67454421800331e-44	0.999999461192889	0.998351084606317	1.30918911589349e-43
OTU194095	0.674	0.841	0.684	0.915	0.993173886795881	0.294851793344488	1.26091776429162e-40	0.999999461192889	0.998351084606317	6.43701397478555e-40
OTU495017	0.075	0.335	0.967	1.022	1.05510239219013e-27	0.47887810766512	0.000269349633017261	6.55335819149204e-26	0.998351084606317	0.000296099203257913
OTU4349261	0.616	0.961	0.381	0.714	0.0113246950800233	0.946990451137955	1.48463214420443e-37	0.0719375517015117	0.998351084606317	5.94917110114894e-37
OTU178183	0.654	0.673	0.456	0.571	0.00285435741339337	0.329463507220466	1.37905594787498e-06	0.0211335866766476	0.998351084606317	1.64896743286014e-06
OTU3090117	0.699	1.114	0.691	1.056	0.997143147074535	0.632199840041504	1.83732232768257e-64	0.999999461192889	0.998351084606317	2.56765795293639e-62
OTU692756	0.217	0.428	0.738	1.046	1.17922195389633e-10	0.607248256681531	2.60812387397876e-05	2.44142619343722e-09	0.998351084606317	2.98147493978349e-05
OTU1069592	0.671	0.626	0.174	0.333	2.3517058438534e-21	0.764383298978498	0.0169256823753338	9.06623149457967e-20	0.998351084606317	0.0175050073039993
OTU183662	1.26	1.228	1.246	1.191	0.992260676777833	0.613700656191629	4.47586838464011e-55	0.999999461192889	0.998351084606317	1.56375651688364e-53
OTU369449	0.597	1.063	0.688	1.07	0.648620892762672	0.194866010804702	9.32390972369689e-36	0.999999461192889	0.998351084606317	3.2575409597166e-35
OTU195719	0.574	0.824	0.507	0.806	0.671841489169217	0.255185556031465	2.65784761253306e-25	0.999999461192889	0.998351084606317	5.50272894594808e-25
OTU4373873	0.579	0.734	0.478	0.708	0.309860887051679	0.176686341918769	5.18127652413417e-21	0.818970382325713	0.998351084606317	9.16561258541456e-21
OTU515632	0.548	0.706	0.71	0.826	0.0746295122896436	0.724376882619014	3.92830074368397e-33	0.319677374482075	0.998351084606317	1.18698384633478e-32
OTU661266	0.466	0.55	0.496	0.633	0.856725051733058	0.873629444111575	5.55734587575051e-13	0.999999461192889	0.998351084606317	7.95532994761725e-13
OTU187945	1.232	0.946	1.33	0.853	0.493011747310926	0.980729575430269	6.89503351502948e-20	0.999999461192889	0.998351084606317	1.17509869966509e-19
OTU184940	0.375	0.762	0.313	0.697	0.656125883195079	0.644166994634721	5.78518391588408e-13	0.999999461192889	0.998351084606317	8.26032645971699e-13
OTU190676	0.355	0.757	0.385	0.707	0.903012179217532	0.595334826250417	7.30682392977343e-50	0.999999461192889	0.998351084606317	1.18391726862126e-48
OTU2130151	0.329	0.509	0.317	0.487	0.965743955253767	0.323592443218362	0.0010916007923336	0.999999461192889	0.998351084606317	0.00117800162724804
OTU4325261	0.746	0.795	0.776	0.822	0.921998845900191	0.994587452443233	3.20689017319777e-25	0.999999461192889	0.998351084606317	6.60276834923593e-25
OTU176833	1.582	1.063	1.542	0.997	0.912222430898264	0.322184520043028	1.49451662004658e-35	0.999999461192889	0.998351084606317	5.10969290890543e-35
OTU361581	0.477	0.801	0.496	0.796	0.967201149954507	0.866496909292908	5.34670385308887e-47	0.999999461192889	0.998351084606317	5.53482861829014e-46
OTU3744858	0.581	1.002	0.474	0.845	0.452685216852217	0.936980547627146	1.60797961972255e-29	0.998239139236278	0.998351084606317	4.02174768422777e-29
OTU217109	0.268	0.463	0.251	0.438	0.917982553192474	0.933450712771606	2.14854775742323e-05	0.999999461192889	0.998351084606317	2.46366809517864e-05
OTU179449	0.484	0.666	0.488	0.686	0.997725277183286	0.856849239980216	3.92430693600581e-26	0.999999461192889	0.998351084606317	8.4049332460814e-26
OTU963980	0.045	0.201	0.692	0.904	3.41218551625611e-21	0.854800007192919	0.139803670026792	1.27160780239144e-19	0.998351084606317	0.141833487377454
OTU177403	0.396	0.803	0.423	0.83	0.938969761990073	0.967163361448896	5.20559532689691e-45	0.999999461192889	0.998351084606317	4.31100412997833e-44
OTU992686	0.093	0.272	0.718	1.042	1.22067623342202e-15	0.809535004739779	6.01679831100732e-08	3.0327022865907e-14	0.998351084606317	7.47420056856242e-08
OTU178799	0.316	0.537	0.311	0.53	0.994715163404616	0.918252217009316	1.27193741258401e-38	0.999999461192889	0.998351084606317	5.64296042567034e-38
OTU174471	0.945	0.712	0.763	0.605	0.0122594779563954	0.74249514042722	1.04871337889402e-10	0.0770005413216294	0.998351084606317	1.41430827213934e-10
OTU181239	0.799	1.251	0.83	1.067	0.959836068405514	0.429558804102153	6.43623220017737e-55	0.999999461192889	0.998351084606317	2.11638458817597e-53
OTU181234	0.538	1.011	0.494	0.922	0.881439725346843	0.613242001598497	1.57455147943915e-29	0.999999461192889	0.998351084606317	3.95583944722016e-29
OTU215855	0.426	0.894	0.446	0.921	0.97342466349283	0.647583143765851	1.06548192734221e-60	0.999999461192889	0.998351084606317	6.61782663760329e-59
OTU348027	0.787	1.109	0.763	1.006	0.96986129059841	0.92233534538491	4.08393167222645e-47	0.999999461192889	0.998351084606317	4.30739208448035e-46
OTU4476964	0.792	0.983	0.934	1.132	0.347667308395339	0.692935106000999	2.82096402143477e-31	0.872174330524883	0.998351084606317	7.72999454893155e-31
OTU189651	0.267	0.403	0.348	0.422	0.101370237430499	0.953635693012519	3.3890928100603e-06	0.402613636047811	0.998351084606317	3.9884271175236e-06
OTU113003	0.407	0.478	0.233	0.376	8.81874149951922e-05	0.907005404931431	0.0775513961641014	0.000941992970289883	0.998351084606317	0.0791803295995118
OTU173876	0.21	0.379	0.206	0.375	0.990152332362295	0.86204934988892	1.28939261664874e-08	0.999999461192889	0.998351084606317	1.63997832242695e-08
OTU329668	0.469	0.873	0.493	0.832	0.956541204098	0.41880454086769	2.34460115436564e-43	0.999999461192889	0.998351084606317	1.62811434197564e-42
OTU179562	0.397	0.775	0.359	0.731	0.8590489862725	0.508690561622556	2.04428627964751e-52	0.999999461192889	0.998351084606317	4.76148345967899e-51
OTU495079	0.045	0.222	1.084	0.916	8.32018232578636e-42	0.185091209184767	0.000688233237398775	1.03355153780324e-39	0.998351084606317	0.000747033747001777
OTU198450	0.398	0.491	0.316	0.418	0.151169140693812	0.921269891298601	8.93786576236641e-11	0.526501866964742	0.998351084606317	1.20974986953095e-10
OTU584978	0.528	0.943	0.486	0.931	0.887894621427657	0.835969551199689	3.50410533363536e-37	0.999999461192889	0.998351084606317	1.34625077766472e-36
